codigo_municipio;year;frac_recogidas_pap;anyo_inicio_pap
43676;2016;Orgánica, Papel y cartón, Envases, Vidrio;2005
43676;2017;Orgánica, Papel y cartón, Envases, Vidrio;2005
43676;2018;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
43676;2019;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2005
43676;2020;Orgánica, Papel y cartón, Envases, Vidrio;2005
43676;2021;Orgánica, Papel y cartón, Envases, Vidrio;2005
43676;2022;Orgánica, Papel y cartón, Envases, Vidrio;2005
43676;2023;Orgánica, Papel y cartón, Envases, Vidrio;2005
08677;2000;NA;2006
08677;2001;NA;2006
08677;2002;NA;2006
08677;2003;NA;2006
08677;2004;NA;2006
08677;2005;NA;2006
08677;2006;Orgánica, Resto;2006
08677;2007;Orgánica, Papel y cartón, Envases;2006
08677;2008;Orgánica, Papel y cartón, Envases;2006
08677;2009;Orgánica, Papel y cartón, Envases;2006
08677;2010;Orgánica, Papel y cartón, Envases, Vidrio;2006
08677;2011;Orgánica, Papel y cartón, Envases, Vidrio;2006
08677;2012;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2006
08677;2013;Orgánica, Papel y cartón, Envases, Vidrio;2006
08677;2014;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2006
08677;2015;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2006
08677;2016;Orgánica, Papel y cartón, Envases, Vidrio;2006
08677;2017;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2006
08677;2018;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2006
08677;2019;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2006
08677;2020;Orgánica, Papel y cartón, Envases, Vidrio;2006
08677;2021;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2006
08677;2022;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2006
08677;2023;Orgánica, Papel y cartón, Envases, Vidrio;2006
25678;2000;NA;2011
25678;2001;NA;2011
25678;2002;NA;2011
25678;2003;NA;2011
25678;2004;NA;2011
25678;2005;NA;2011
25678;2006;NA;2011
25678;2007;NA;2011
25678;2008;NA;2011
25678;2009;NA;2011
25678;2010;NA;2011
25678;2011;Orgánica, Resto;2011
25678;2012;Orgánica, Resto;2011
25678;2013;Orgánica, Papel y cartón, Envases, Vidrio;2011
25678;2014;Orgánica, Papel y cartón, Envases;2011
25678;2015;Orgánica, Papel y cartón, Envases;2011
25678;2016;Orgánica, Papel y cartón, Envases, Vidrio;2011
25678;2017;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2011
25678;2018;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2011
25678;2019;Orgánica, Papel y cartón, Envases, Vidrio;2011
25678;2020;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2011
25678;2021;Orgánica, Papel y cartón, Envases, Vidrio;2011
25678;2022;Orgánica, Papel y cartón, Envases, Vidrio;2011
25678;2023;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2011
08679;2000;NA;NA
08679;2001;NA;NA
08679;2002;NA;NA
08679;2003;NA;NA
08679;2004;NA;NA
08679;2005;NA;NA
08679;2006;NA;NA
08679;2007;NA;NA
08679;2008;NA;NA
08679;2009;NA;NA
08679;2010;NA;NA
08679;2011;NA;NA
08679;2012;NA;NA
08679;2013;NA;NA
08679;2014;NA;NA
08679;2015;NA;NA
08679;2016;NA;NA
08679;2017;NA;NA
08679;2018;NA;NA
08679;2019;NA;NA
08679;2020;NA;NA
08679;2021;NA;NA
08679;2022;NA;NA
08679;2023;NA;NA
25680;2000;NA;NA
25680;2001;NA;NA
25680;2002;NA;NA
25680;2003;NA;NA
25680;2004;NA;NA
25680;2005;NA;NA
25680;2006;NA;NA
25680;2007;NA;NA
25680;2008;NA;NA
25680;2009;NA;NA
25680;2010;NA;NA
25680;2011;NA;NA
25680;2012;NA;NA
25680;2013;NA;NA
25680;2014;NA;NA
25680;2015;NA;NA
25680;2016;NA;NA
25680;2017;NA;NA
25680;2018;NA;NA
25680;2019;NA;NA
25680;2020;NA;NA
25680;2021;NA;NA
25680;2022;NA;NA
25680;2023;NA;NA
08681;2000;NA;2007
08681;2001;NA;2007
08681;2002;NA;2007
08681;2003;NA;2007
08681;2004;NA;2007
08681;2005;NA;2007
08681;2006;NA;2007
08681;2007;Orgánica, Papel y cartón, Envases;2007
08681;2008;Orgánica, Papel y cartón, Envases;2007
08681;2009;Orgánica, Papel y cartón, Envases;2007
08681;2010;Orgánica, Papel y cartón, Envases;2007
08681;2011;Orgánica, Papel y cartón, Envases;2007
08681;2012;Orgánica, Papel y cartón, Envases, Vidrio;2007
08681;2013;Orgánica, Papel y cartón, Envases, Vidrio;2007
08681;2014;Orgánica, Papel y cartón, Envases, Vidrio;2007
08681;2015;Orgánica, Papel y cartón, Envases, Vidrio;2007
08681;2016;Orgánica, Papel y cartón, Envases, Vidrio;2007
08681;2017;Orgánica, Papel y cartón, Envases, Vidrio;2007
08681;2018;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08681;2019;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08681;2020;Orgánica, Papel y cartón, Envases, Vidrio;2007
08681;2021;Orgánica, Papel y cartón, Envases, Vidrio;2007
08681;2022;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08681;2023;Orgánica, Papel y cartón, Envases, Vidrio;2007
08682;2000;NA;2011
08682;2001;NA;2011
08682;2002;NA;2011
08682;2003;NA;2011
08682;2004;NA;2011
08682;2005;NA;2011
08682;2006;NA;2011
08682;2007;NA;2011
08682;2008;NA;2011
08682;2009;NA;2011
08682;2010;NA;2011
08682;2011;Orgánica, Resto;2011
08682;2012;Orgánica, Papel y cartón, Envases;2011
08682;2013;Orgánica, Papel y cartón, Envases;2011
08682;2014;Orgánica, Papel y cartón, Envases, Vidrio;2011
08682;2015;Orgánica, Papel y cartón, Envases, Vidrio;2011
08682;2016;Orgánica, Papel y cartón, Envases, Vidrio;2011
08682;2017;Orgánica, Papel y cartón, Envases, Vidrio;2011
08682;2018;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2011
08682;2019;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2011
08682;2020;Orgánica, Papel y cartón, Envases, Vidrio;2011
08682;2021;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2011
08682;2022;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2011
08682;2023;Orgánica, Papel y cartón, Envases, Vidrio;2011
17683;2000;NA;NA
17683;2001;NA;NA
17683;2002;NA;NA
17683;2003;NA;NA
17683;2004;NA;NA
17683;2005;NA;NA
17683;2006;NA;NA
17683;2007;NA;NA
17683;2008;NA;NA
17683;2009;NA;NA
17683;2010;NA;NA
17683;2011;NA;NA
17683;2012;NA;NA
17683;2013;NA;NA
17683;2014;NA;NA
17683;2015;NA;NA
17683;2016;NA;NA
17683;2017;NA;NA
17683;2018;NA;NA
17683;2019;NA;NA
17683;2020;NA;NA
17683;2021;NA;NA
17683;2022;NA;NA
17683;2023;NA;NA
08684;2000;NA;2007
08684;2001;NA;2007
08684;2002;NA;2007
08684;2003;NA;2007
08684;2004;NA;2007
08684;2005;NA;2007
08684;2006;NA;2007
08684;2007;Orgánica, Resto;2007
08684;2008;Orgánica, Resto;2007
08684;2009;Orgánica, Papel y cartón, Envases;2007
08684;2010;Orgánica, Papel y cartón, Envases;2007
08684;2011;Orgánica, Papel y cartón, Envases;2007
08684;2012;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08684;2013;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08684;2014;Orgánica, Papel y cartón, Envases, Vidrio;2007
08684;2015;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08684;2016;Orgánica, Papel y cartón, Envases, Vidrio;2007
08684;2017;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08684;2018;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08684;2019;Orgánica, Papel y cartón, Envases, Vidrio;2007
08684;2020;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08684;2021;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08684;2022;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
08684;2023;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2007
43685;2000;NA;NA
43685;2001;NA;NA
43685;2002;NA;NA
43685;2003;NA;NA
43685;2004;NA;NA
43685;2005;NA;NA
43685;2006;NA;NA
43685;2007;NA;NA
43685;2008;NA;NA
43685;2009;NA;NA
43685;2010;NA;NA
43685;2011;NA;NA
43685;2012;NA;NA
43685;2013;NA;NA
43685;2014;NA;NA
43685;2015;NA;NA
43685;2016;NA;NA
43685;2017;NA;NA
43685;2018;NA;NA
43685;2019;NA;NA
43685;2020;NA;NA
43685;2021;NA;NA
43685;2022;NA;NA
43685;2023;NA;NA
08686;2000;NA;NA
08686;2001;NA;NA
08686;2002;NA;NA
08686;2003;NA;NA
08686;2004;NA;NA
08686;2005;NA;NA
08686;2006;NA;NA
08686;2007;NA;NA
08686;2008;NA;NA
08686;2009;NA;NA
08686;2010;NA;NA
08686;2011;NA;NA
08686;2012;NA;NA
08686;2013;NA;NA
08686;2014;NA;NA
08686;2015;NA;NA
08686;2016;NA;NA
08686;2017;NA;NA
08686;2018;NA;NA
08686;2019;NA;NA
08686;2020;NA;NA
08686;2021;NA;NA
08686;2022;NA;NA
08686;2023;NA;NA
43687;2000;NA;NA
43687;2001;NA;NA
43687;2002;NA;NA
43687;2003;NA;NA
43687;2004;NA;NA
43687;2005;NA;NA
43687;2006;NA;NA
43687;2007;NA;NA
43687;2008;NA;NA
43687;2009;NA;NA
43687;2010;NA;NA
43687;2011;NA;NA
43687;2012;NA;NA
43687;2013;NA;NA
43687;2014;NA;NA
43687;2015;NA;NA
43687;2016;NA;NA
43687;2017;NA;NA
43687;2018;NA;NA
43687;2019;NA;NA
43687;2020;NA;NA
43687;2021;NA;NA
43687;2022;NA;NA
43687;2023;NA;NA
08688;2000;NA;NA
08688;2001;NA;NA
08688;2002;NA;NA
08688;2003;NA;NA
08688;2004;NA;NA
08688;2005;NA;NA
08688;2006;NA;NA
08688;2007;NA;NA
08688;2008;NA;NA
08688;2009;NA;NA
08688;2010;NA;NA
08688;2011;NA;NA
08688;2012;NA;NA
08688;2013;NA;NA
08688;2014;NA;NA
08688;2015;NA;NA
08688;2016;NA;NA
08688;2017;NA;NA
08688;2018;NA;NA
08688;2019;NA;NA
08688;2020;NA;NA
08688;2021;NA;NA
08688;2022;NA;NA
08688;2023;NA;NA
08689;2000;NA;NA
08689;2001;NA;NA
08689;2002;NA;NA
08689;2003;NA;NA
08689;2004;NA;NA
08689;2005;NA;NA
08689;2006;NA;NA
08689;2007;NA;NA
08689;2008;NA;NA
08689;2009;NA;NA
08689;2010;NA;NA
08689;2011;NA;NA
08689;2012;NA;NA
08689;2013;NA;NA
08689;2014;NA;NA
08689;2015;NA;NA
08689;2016;NA;NA
08689;2017;NA;NA
08689;2018;NA;NA
08689;2019;NA;NA
08689;2020;NA;NA
08689;2021;NA;NA
08689;2022;NA;NA
08689;2023;NA;NA
08690;2000;NA;2008
08690;2001;NA;2008
08690;2002;NA;2008
08690;2003;NA;2008
08690;2004;NA;2008
08690;2005;NA;2008
08690;2006;NA;2008
08690;2007;NA;2008
08690;2008;Orgánica, Resto;2008
08690;2009;Orgánica, Papel y cartón, Envases;2008
08690;2010;Orgánica, Papel y cartón, Envases;2008
08690;2011;Orgánica, Papel y cartón, Envases;2008
08690;2012;Orgánica, Papel y cartón, Envases, Vidrio;2008
08690;2013;Orgánica, Papel y cartón, Envases, Vidrio;2008
08690;2014;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2008
08690;2015;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2008
08690;2016;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2008
08690;2017;Orgánica, Papel y cartón, Envases, Vidrio;2008
08690;2018;Orgánica, Papel y cartón, Envases, Vidrio;2008
08690;2019;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2008
08690;2020;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2008
08690;2021;Orgánica, Papel y cartón, Envases, Vidrio;2008
08690;2022;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2008
08690;2023;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2008
43691;2000;NA;NA
43691;2001;NA;NA
43691;2002;NA;NA
43691;2003;NA;NA
43691;2004;NA;NA
43691;2005;NA;NA
43691;2006;NA;NA
43691;2007;NA;NA
43691;2008;NA;NA
43691;2009;NA;NA
43691;2010;NA;NA
43691;2011;NA;NA
43691;2012;NA;NA
43691;2013;NA;NA
43691;2014;NA;NA
43691;2015;NA;NA
43691;2016;NA;NA
43691;2017;NA;NA
43691;2018;NA;NA
43691;2019;NA;NA
43691;2020;NA;NA
43691;2021;NA;NA
43691;2022;NA;NA
43691;2023;NA;NA
08692;2000;NA;NA
08692;2001;NA;NA
08692;2002;NA;NA
08692;2003;NA;NA
08692;2004;NA;NA
08692;2005;NA;NA
08692;2006;NA;NA
08692;2007;NA;NA
08692;2008;NA;NA
08692;2009;NA;NA
08692;2010;NA;NA
08692;2011;NA;NA
08692;2012;NA;NA
08692;2013;NA;NA
08692;2014;NA;NA
08692;2015;NA;NA
08692;2016;NA;NA
08692;2017;NA;NA
08692;2018;NA;NA
08692;2019;NA;NA
08692;2020;NA;NA
08692;2021;NA;NA
08692;2022;NA;NA
08692;2023;NA;NA
08693;2000;NA;2019
08693;2001;NA;2019
08693;2002;NA;2019
08693;2003;NA;2019
08693;2004;NA;2019
08693;2005;NA;2019
08693;2006;NA;2019
08693;2007;NA;2019
08693;2008;NA;2019
08693;2009;NA;2019
08693;2010;NA;2019
08693;2011;NA;2019
08693;2012;NA;2019
08693;2013;NA;2019
08693;2014;NA;2019
08693;2015;NA;2019
08693;2016;NA;2019
08693;2017;NA;2019
08693;2018;NA;2019
08693;2019;Orgánica, Papel y cartón, Envases;2019
08693;2020;Orgánica, Resto;2019
08693;2021;Orgánica, Papel y cartón, Envases, Vidrio;2019
08693;2022;Orgánica, Papel y cartón, Envases;2019
08693;2023;Orgánica, Papel y cartón, Envases, Vidrio;2019
08694;2000;NA;NA
08694;2001;NA;NA
08694;2002;NA;NA
08694;2003;NA;NA
08694;2004;NA;NA
08694;2005;NA;NA
08694;2006;NA;NA
08694;2007;NA;NA
08694;2008;NA;NA
08694;2009;NA;NA
08694;2010;NA;NA
08694;2011;NA;NA
08694;2012;NA;NA
08694;2013;NA;NA
08694;2014;NA;NA
08694;2015;NA;NA
08694;2016;NA;NA
08694;2017;NA;NA
08694;2018;NA;NA
08694;2019;NA;NA
08694;2020;NA;NA
08694;2021;NA;NA
08694;2022;NA;NA
08694;2023;NA;NA
08695;2000;NA;NA
08695;2001;NA;NA
08695;2002;NA;NA
08695;2003;NA;NA
08695;2004;NA;NA
08695;2005;NA;NA
08695;2006;NA;NA
08695;2007;NA;NA
08695;2008;NA;NA
08695;2009;NA;NA
08695;2010;NA;NA
08695;2011;NA;NA
08695;2012;NA;NA
08695;2013;NA;NA
08695;2014;NA;NA
08695;2015;NA;NA
08695;2016;NA;NA
08695;2017;NA;NA
08695;2018;NA;NA
08695;2019;NA;NA
08695;2020;NA;NA
08695;2021;NA;NA
08695;2022;NA;NA
08695;2023;NA;NA
08696;2000;NA;2021
08696;2001;NA;2021
08696;2002;NA;2021
08696;2003;NA;2021
08696;2004;NA;2021
08696;2005;NA;2021
08696;2006;NA;2021
08696;2007;NA;2021
08696;2008;NA;2021
08696;2009;NA;2021
08696;2010;NA;2021
08696;2011;NA;2021
08696;2012;NA;2021
08696;2013;NA;2021
08696;2014;NA;2021
08696;2015;NA;2021
08696;2016;NA;2021
08696;2017;NA;2021
08696;2018;NA;2021
08696;2019;NA;2021
08696;2020;NA;2021
08696;2021;Orgánica, Resto;2021
08696;2022;Orgánica, Papel y cartón, Envases;2021
08696;2023;Orgánica, Papel y cartón, Envases;2021
08697;2000;NA;NA
08697;2001;NA;NA
08697;2002;NA;NA
08697;2003;NA;NA
08697;2004;NA;NA
08697;2005;NA;NA
08697;2006;NA;NA
08697;2007;NA;NA
08697;2008;NA;NA
08697;2009;NA;NA
08697;2010;NA;NA
08697;2011;NA;NA
08697;2012;NA;NA
08697;2013;NA;NA
08697;2014;NA;NA
08697;2015;NA;NA
08697;2016;NA;NA
08697;2017;NA;NA
08697;2018;NA;NA
08697;2019;NA;NA
08697;2020;NA;NA
08697;2021;NA;NA
08697;2022;NA;NA
08697;2023;NA;NA
08698;2000;NA;NA
08698;2001;NA;NA
08698;2002;NA;NA
08698;2003;NA;NA
08698;2004;NA;NA
08698;2005;NA;NA
08698;2006;NA;NA
08698;2007;NA;NA
08698;2008;NA;NA
08698;2009;NA;NA
08698;2010;NA;NA
08698;2011;NA;NA
08698;2012;NA;NA
08698;2013;NA;NA
08698;2014;NA;NA
08698;2015;NA;NA
08698;2016;NA;NA
08698;2017;NA;NA
08698;2018;NA;NA
08698;2019;NA;NA
08698;2020;NA;NA
08698;2021;NA;NA
08698;2022;NA;NA
08698;2023;NA;NA
08699;2000;NA;2013
08699;2001;NA;2013
08699;2002;NA;2013
08699;2003;NA;2013
08699;2004;NA;2013
08699;2005;NA;2013
08699;2006;NA;2013
08699;2007;NA;2013
08699;2008;NA;2013
08699;2009;NA;2013
08699;2010;NA;2013
08699;2011;NA;2013
08699;2012;NA;2013
08699;2013;Orgánica, Resto;2013
08699;2014;Orgánica, Resto;2013
08699;2015;Orgánica, Papel y cartón, Envases, Vidrio;2013
08699;2016;Orgánica, Papel y cartón, Envases;2013
08699;2017;Orgánica, Papel y cartón, Envases;2013
08699;2018;Orgánica, Papel y cartón, Envases, Vidrio;2013
08699;2019;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2013
08699;2020;Orgánica, Papel y cartón, Envases, Vidrio;2013
08699;2021;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2013
08699;2022;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2013
08699;2023;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2013
17700;2000;NA;NA
17700;2001;NA;NA
17700;2002;NA;NA
17700;2003;NA;NA
17700;2004;NA;NA
17700;2005;NA;NA
17700;2006;NA;NA
17700;2007;NA;NA
17700;2008;NA;NA
17700;2009;NA;NA
17700;2010;NA;NA
17700;2011;NA;NA
17700;2012;NA;NA
17700;2013;NA;NA
17700;2014;NA;NA
17700;2015;NA;NA
17700;2016;NA;NA
17700;2017;NA;NA
17700;2018;NA;NA
17700;2019;NA;NA
17700;2020;NA;NA
17700;2021;NA;NA
17700;2022;NA;NA
17700;2023;NA;NA
08701;2000;NA;2015
08701;2001;NA;2015
08701;2002;NA;2015
08701;2003;NA;2015
08701;2004;NA;2015
08701;2005;NA;2015
08701;2006;NA;2015
08701;2007;NA;2015
08701;2008;NA;2015
08701;2009;NA;2015
08701;2010;NA;2015
08701;2011;NA;2015
08701;2012;NA;2015
08701;2013;NA;2015
08701;2014;NA;2015
08701;2015;Orgánica, Resto;2015
08701;2016;Orgánica, Resto;2015
08701;2017;Orgánica, Papel y cartón, Envases;2015
08701;2018;Orgánica, Papel y cartón, Envases;2015
08701;2019;Orgánica, Papel y cartón, Envases;2015
08701;2020;Orgánica, Papel y cartón, Envases, Vidrio;2015
08701;2021;Orgánica, Papel y cartón, Envases, Vidrio;2015
08701;2022;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2015
08701;2023;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2015
17702;2000;NA;NA
17702;2001;NA;NA
17702;2002;NA;NA
17702;2003;NA;NA
17702;2004;NA;NA
17702;2005;NA;NA
17702;2006;NA;NA
17702;2007;NA;NA
17702;2008;NA;NA
17702;2009;NA;NA
17702;2010;NA;NA
17702;2011;NA;NA
17702;2012;NA;NA
17702;2013;NA;NA
17702;2014;NA;NA
17702;2015;NA;NA
17702;2016;NA;NA
17702;2017;NA;NA
17702;2018;NA;NA
17702;2019;NA;NA
17702;2020;NA;NA
17702;2021;NA;NA
17702;2022;NA;NA
17702;2023;NA;NA
17703;2000;NA;2014
17703;2001;NA;2014
17703;2002;NA;2014
17703;2003;NA;2014
17703;2004;NA;2014
17703;2005;NA;2014
17703;2006;NA;2014
17703;2007;NA;2014
17703;2008;NA;2014
17703;2009;NA;2014
17703;2010;NA;2014
17703;2011;NA;2014
17703;2012;NA;2014
17703;2013;NA;2014
17703;2014;Orgánica, Resto;2014
17703;2015;Orgánica, Resto;2014
17703;2016;Orgánica, Papel y cartón, Envases;2014
17703;2017;Orgánica, Papel y cartón, Envases, Vidrio;2014
17703;2018;Orgánica, Papel y cartón, Envases, Vidrio;2014
17703;2019;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2014
17703;2020;Orgánica, Papel y cartón, Envases, Vidrio;2014
17703;2021;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2014
17703;2022;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2014
17703;2023;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2014
08704;2000;NA;NA
08704;2001;NA;NA
08704;2002;NA;NA
08704;2003;NA;NA
08704;2004;NA;NA
08704;2005;NA;NA
08704;2006;NA;NA
08704;2007;NA;NA
08704;2008;NA;NA
08704;2009;NA;NA
08704;2010;NA;NA
08704;2011;NA;NA
08704;2012;NA;NA
08704;2013;NA;NA
08704;2014;NA;NA
08704;2015;NA;NA
08704;2016;NA;NA
08704;2017;NA;NA
08704;2018;NA;NA
08704;2019;NA;NA
08704;2020;NA;NA
08704;2021;NA;NA
08704;2022;NA;NA
08704;2023;NA;NA
08705;2000;NA;NA
08705;2001;NA;NA
08705;2002;NA;NA
08705;2003;NA;NA
08705;2004;NA;NA
08705;2005;NA;NA
08705;2006;NA;NA
08705;2007;NA;NA
08705;2008;NA;NA
08705;2009;NA;NA
08705;2010;NA;NA
08705;2011;NA;NA
08705;2012;NA;NA
08705;2013;NA;NA
08705;2014;NA;NA
08705;2015;NA;NA
08705;2016;NA;NA
08705;2017;NA;NA
08705;2018;NA;NA
08705;2019;NA;NA
08705;2020;NA;NA
08705;2021;NA;NA
08705;2022;NA;NA
08705;2023;NA;NA
08706;2000;NA;2018
08706;2001;NA;2018
08706;2002;NA;2018
08706;2003;NA;2018
08706;2004;NA;2018
08706;2005;NA;2018
08706;2006;NA;2018
08706;2007;NA;2018
08706;2008;NA;2018
08706;2009;NA;2018
08706;2010;NA;2018
08706;2011;NA;2018
08706;2012;NA;2018
08706;2013;NA;2018
08706;2014;NA;2018
08706;2015;NA;2018
08706;2016;NA;2018
08706;2017;NA;2018
08706;2018;Orgánica, Papel y cartón, Envases;2018
08706;2019;Orgánica, Resto;2018
08706;2020;Orgánica, Papel y cartón, Envases;2018
08706;2021;Orgánica, Papel y cartón, Envases, Vidrio;2018
08706;2022;Orgánica, Papel y cartón, Envases, Vidrio;2018
08706;2023;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2018
08707;2000;NA;NA
08707;2001;NA;NA
08707;2002;NA;NA
08707;2003;NA;NA
08707;2004;NA;NA
08707;2005;NA;NA
08707;2006;NA;NA
08707;2007;NA;NA
08707;2008;NA;NA
08707;2009;NA;NA
08707;2010;NA;NA
08707;2011;NA;NA
08707;2012;NA;NA
08707;2013;NA;NA
08707;2014;NA;NA
08707;2015;NA;NA
08707;2016;NA;NA
08707;2017;NA;NA
08707;2018;NA;NA
08707;2019;NA;NA
08707;2020;NA;NA
08707;2021;NA;NA
08707;2022;NA;NA
08707;2023;NA;NA
17708;2000;NA;NA
17708;2001;NA;NA
17708;2002;NA;NA
17708;2003;NA;NA
17708;2004;NA;NA
17708;2005;NA;NA
17708;2006;NA;NA
17708;2007;NA;NA
17708;2008;NA;NA
17708;2009;NA;NA
17708;2010;NA;NA
17708;2011;NA;NA
17708;2012;NA;NA
17708;2013;NA;NA
17708;2014;NA;NA
17708;2015;NA;NA
17708;2016;NA;NA
17708;2017;NA;NA
17708;2018;NA;NA
17708;2019;NA;NA
17708;2020;NA;NA
17708;2021;NA;NA
17708;2022;NA;NA
17708;2023;NA;NA
08709;2000;NA;2006
08709;2001;NA;2006
08709;2002;NA;2006
08709;2003;NA;2006
08709;2004;NA;2006
08709;2005;NA;2006
08709;2006;Orgánica, Papel y cartón, Envases;2006
08709;2007;Orgánica, Resto;2006
08709;2008;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2009;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2010;Orgánica, Papel y cartón, Envases;2006
08709;2011;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2006
08709;2012;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2013;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2014;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2015;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2016;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2017;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2018;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2019;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2020;Orgánica, Papel y cartón, Envases, Vidrio, Resto;2006
08709;2021;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2022;Orgánica, Papel y cartón, Envases, Vidrio;2006
08709;2023;Orgánica, Papel y cartón, Envases, Vidrio;2006
17710;2000;NA;NA
17710;2001;NA;NA
17710;2002;NA;NA
17710;2003;NA;NA
17710;2004;NA;NA
17710;2005;NA;NA
17710;2006;NA;NA
17710;2007;NA;NA
17710;2008;NA;NA
17710;2009;NA;NA
17710;2010;NA;NA
17710;2011;NA;NA
17710;2012;NA;NA
17710;2013;NA;NA
17710;2014;NA;NA
17710;2015;NA;NA
17710;2016;NA;NA
17710;2017;NA;NA
17710;2018;NA;NA
17710;2019;NA;NA
17710;2020;NA;NA
17710;2021;NA;NA
17710;2022;NA;NA
17710;2023;NA;NA
17711;2000;NA;NA
17711;2001;NA;NA
17711;2002;NA;NA
17711;2003;NA;NA
17711;2004;NA;NA
17711;2005;NA;NA
17711;2006;NA;NA
17711;2007;NA;NA
17711;2008;NA;NA
17711;2009;NA;NA
17711;2010;NA;NA
17711;2011;NA;NA
17711;2012;NA;NA
17711;2013;NA;NA
17711;2014;NA;NA
17711;2015;NA;NA
17711;2016;NA;NA
17711;2017;NA;NA
17711;2018;NA;NA
17711;2019;NA;NA
17711;2020;NA;NA
17711;2021;NA;NA
17711;2022;NA;NA
17711;2023;NA;NA
25712;2000;NA;NA
25712;2001;NA;NA
25712;2002;NA;NA
25712;2003;NA;NA
25712;2004;NA;NA
25712;2005;NA;NA
25712;2006;NA;NA
25712;2007;NA;NA
25712;2008;NA;NA
25712;2009;NA;NA
25712;2010;NA;NA
25712;2011;NA;NA
25712;2012;NA;NA
25712;2013;NA;NA
25712;2014;NA;NA
25712;2015;NA;NA
25712;2016;NA;NA
25712;2017;NA;NA
25712;2018;NA;NA
25712;2019;NA;NA
25712;2020;NA;NA
25712;2021;NA;NA
25712;2022;NA;NA
25712;2023;NA;NA
25713;2000;NA;2008
25713;2001;NA;2008
25713;2002;NA;2008
25713;2003;NA;2008
25713;2004;NA;2008
25713;2005;NA;2008
25713;2006;NA;2008
25713;2007;NA;2008
25713;2008;Orgánica, Papel y cartón, Envases;2008
25713;2009;Orgánica, Papel y cartón, Envases;2008
25713;2010;Orgánica, Papel y cartón, Envases, Vidrio;2008
25713;2011;Orgánica, Papel y cartón, Envases;2008
25713;2012;Orgánica, Papel y cartón, Envases;2008
25713;2013;Orgánica, Papel y cartón, Envases, Vidrio;2008
