"id_empresa","sector","ccaa","empleados_2020","facturacion_2020_miles","intensidad_idi","running","elegible","anio","post","deduccion_miles","gasto_idi_miles","empleo"
"E01614","TIC","Cataluna",40,9563.3,0.0992937020141077,0.0492937020141077,1,2022,1,92.4925588764583,256.001939108353,45
"E01615","TIC","Andalucia",48,10952.3,0.0536616651313516,0.00366166513135163,1,2022,1,0,243.341219880435,50
"E01616","Comercio","Andalucia",487,2644,0.0459461517247481,-0.00405384827525191,0,2022,1,0,183.673813354669,489
"E01617","Comercio","Pais Vasco",195,28193,0.0426569440719567,-0.00734305592804332,0,2022,1,0,458.007127241874,197
"E01618","Servicios","Andalucia",33,4348,0.0889502162283981,0.0389502162283981,1,2022,1,97.5559560952324,152.055607384812,36
"E01619","Servicios","Galicia",77,1731.6,0.0618777288211555,0.0118777288211555,1,2022,1,55.5852164928626,123.125842537483,83
"E01620","Industria","Valencia",109,2973.2,0.0510471341429799,0.00104713414297988,1,2022,1,27.9202957617617,128.298706553806,114
"E01621","Servicios","Valencia",77,1533.4,0.00422044399237901,-0.045779556007621,0,2022,1,0,115.981751167206,79
"E01622","Servicios","Galicia",52,6066.5,0.107063222942694,0.0570632229426941,1,2022,1,112.844700614718,164.309925764149,58
"E01623","Servicios","Galicia",159,7405.4,0.101482173325524,0.0514821733255239,1,2022,1,99.0395630368599,211.878674595678,164
"E01624","TIC","Andalucia",29,995.1,0.0286543981207072,-0.0213456018792928,0,2022,1,0,78.2057562192196,32
"E01625","Servicios","Cataluna",15,1712.1,0.0965475751424025,0.0465475751424025,1,2022,1,97.2907131286293,134.783274102637,19
"E01626","Comercio","Madrid",33,6046.2,0.084095423427008,0.034095423427008,1,2022,1,33.9447273239452,174.78139993436,37
"E01627","Industria","Andalucia",43,6042.6,0.0181953699707155,-0.0318046300292845,0,2022,1,0,169.366301026235,46
"E01628","Servicios","Madrid",41,29452.1,0.023777225371775,-0.026222774628225,0,2022,1,0,457.530147155272,42
"E01629","Servicios","Valencia",31,2620.7,0.0855507075255017,0.0355507075255017,1,2022,1,82.659221559122,89.9867057075816,36
"E01630","Servicios","Madrid",202,4705.5,0.0657869450910061,0.0157869450910061,1,2022,1,43.868631474371,196.891524769639,207
"E01631","TIC","Andalucia",19,1079.3,0.0824773368995225,0.0324773368995225,1,2022,1,72.8178261838367,131.549062799564,23
"E01632","Industria","Pais Vasco",42,332.7,0.0807699716896204,0.0307699716896204,1,2022,1,77.9247517724874,141.111161017957,45
"E01633","Industria","Cataluna",41,2641.9,0.0256410491704498,-0.0243589508295502,0,2022,1,0,113.390133166095,46
"E01634","Industria","Valencia",55,3841.4,0.0372394751880803,-0.0127605248119197,0,2022,1,0,136.821417191619,56
"E01635","TIC","Valencia",88,12271,0.0331477815078066,-0.0168522184921934,0,2022,1,0,259.224381808015,89
"E01636","Industria","Madrid",21,3162.1,0,-0.05,0,2022,1,0,136.069580143432,23
"E01637","Industria","Andalucia",42,352,0,-0.05,0,2022,1,0,95.5492888834325,47
"E01638","Industria","Cataluna",5,2198.8,0.062640139033738,0.012640139033738,1,2022,1,41.9749670988313,104.964177923454,8
"E01639","TIC","Galicia",37,2278.7,0.0371938845484696,-0.0128061154515304,0,2022,1,0,129.162880155459,40
"E01640","Comercio","Galicia",61,2022,0.0239091033615101,-0.0260908966384899,0,2022,1,0,134.991673451419,64
"E01641","Comercio","Galicia",19,1722.8,0.0479273211888346,-0.00207267881116537,0,2022,1,0,124.111398818668,22
"E01642","Industria","Madrid",57,5719.2,0,-0.05,0,2022,1,0,170.478755580413,60
"E01643","Comercio","Galicia",23,17459.8,0.119187561993365,0.0691875619933652,1,2022,1,126.432542876426,314.85622005841,26
"E01644","Comercio","Andalucia",21,4574,0.022622606639627,-0.027377393360373,0,2022,1,0,164.347917981733,25
"E01645","Servicios","Galicia",49,12438.7,0,-0.05,0,2022,1,0,274.342252414796,48
"E01646","Comercio","Andalucia",35,7268,0.0271271937000691,-0.0228728062999309,0,2022,1,0,147.072592354456,38
"E01647","Industria","Galicia",20,3701.3,0.0644240373624105,0.0144240373624105,1,2022,1,46.3109224557752,146.308423634326,26
"E01648","Servicios","Cataluna",58,4319.8,0.100040622753839,0.050040622753839,1,2022,1,63.6440105808063,170.460469652825,62
"E01649","Industria","Andalucia",24,1850.8,0.0202526345694922,-0.0297473654305078,0,2022,1,0,130.366143568935,21
"E01650","TIC","Andalucia",45,8014.5,0.0575438620578412,0.00754386205784122,1,2022,1,29.4147119854227,214.183671571717,50
"E01651","TIC","Valencia",46,3758.8,0.0813731545492533,0.0313731545492533,1,2022,1,63.1186240256956,154.240510773194,50
"E01652","Industria","Cataluna",53,12232.4,0.106021035764387,0.0560210357643871,1,2022,1,149.340026629232,265.753501803041,57
"E01653","Servicios","Valencia",44,1124.3,0.0787862821775398,0.0287862821775398,1,2022,1,55.9584859628623,122.271924761769,48
"E01654","Comercio","Madrid",55,2521,0,-0.05,0,2022,1,0,159.251732567443,57
"E01655","Comercio","Madrid",24,3523.6,0.0508586041579832,0.000858604157983181,1,2022,1,15.2882990069233,138.066324684305,25
"E01656","TIC","Galicia",101,12960.4,0.0504968349202322,0.000496834920232218,1,2022,1,17.8005681145091,321.832224336581,104
"E01657","Industria","Andalucia",50,2109.2,0.0541450485131958,0.00414504851319584,1,2022,1,44.4262918455672,146.040438127399,52
"E01658","TIC","Valencia",25,6323.5,0.0612050574017955,0.0112050574017955,1,2022,1,40.1563867745447,214.494533890356,28
"E01659","Industria","Cataluna",67,6596.8,0.0440045053197549,-0.00599549468024511,0,2022,1,0,166.586357986722,68
"E01660","Comercio","Valencia",85,1152.6,0.0511906885012247,0.00119068850122473,1,2022,1,0,151.138173496009,91
"E01661","Servicios","Valencia",43,2285.5,0.0644282696649543,0.0144282696649543,1,2022,1,42.9663186330603,145.306155201655,49
"E01662","Industria","Pais Vasco",68,2876.1,0.0615507019878156,0.0115507019878156,1,2022,1,19.6515160210071,128.090702656796,71
"E01663","Servicios","Valencia",67,2572.6,0.0708216757500496,0.0208216757500496,1,2022,1,79.9492992840333,146.093472198488,69
"E01664","TIC","Cataluna",90,7042.3,0.0417232916982685,-0.00827670830173153,0,2022,1,0,190.946487938003,94
"E01665","Servicios","Galicia",38,1035.7,0.0476538880464469,-0.00234611195355314,0,2022,1,0,94.6744019447095,40
"E01666","Servicios","Cataluna",22,1996.6,0.0161075868394162,-0.0338924131605838,0,2022,1,0,50.5775454017324,25
"E01667","Industria","Cataluna",87,2322.9,0.0948204154716906,0.0448204154716906,1,2022,1,82.3872820373213,122.375159204918,91
"E01668","Comercio","Cataluna",51,2883.8,0.0132690680940008,-0.0367309319059992,0,2022,1,0,138.077929252745,54
"E01669","Industria","Madrid",130,14208.4,0.05592730631824,0.00592730631824002,1,2022,1,26.5511765355056,296.326232006486,135
"E01670","Comercio","Pais Vasco",19,10653.6,0.0625418500099427,0.0125418500099427,1,2022,1,34.3535215297267,204.884131406905,24
"E01671","Comercio","Cataluna",44,6285.4,0.0321484951005955,-0.0178515048994045,0,2022,1,0,170.708534363717,47
"E01672","Industria","Pais Vasco",7,4963.1,0.0388653646318958,-0.0111346353681042,0,2022,1,0,121.708183891136,11
"E01673","TIC","Valencia",50,7289.8,0.0797181351891481,0.0297181351891481,1,2022,1,47.6254306984091,222.570071153928,57
"E01674","Industria","Galicia",36,2947.3,0,-0.05,0,2022,1,0,149.496581167553,39
"E01675","Industria","Galicia",41,5503.5,0.0100176297818962,-0.0399823702181038,0,2022,1,0,152.373221795778,43
"E01676","Servicios","Galicia",52,3496.9,0.0476944888309651,-0.00230551116903489,0,2022,1,0,145.615076874357,52
"E01677","Comercio","Galicia",12,22008.2,0.0392715558725412,-0.0107284441274588,0,2022,1,0,331.493300321468,16
"E01678","Industria","Madrid",58,13375,0.101202337967847,0.0512023379678466,1,2022,1,132.836922579513,253.086589317806,63
"E01679","TIC","Cataluna",25,2204.9,0.0616552849782523,0.0116552849782523,1,2022,1,18.6632976164305,157.077128619097,30
"E01680","Comercio","Galicia",53,12746,0.116333606007105,0.066333606007105,1,2022,1,127.29607489073,294.249165278888,60
"E01681","TIC","Madrid",32,2328.4,0.0896562782954162,0.0396562782954162,1,2022,1,61.5037081992326,146.421250526553,37
"E01682","Servicios","Andalucia",34,4767.6,0.0418563381729374,-0.00814366182706259,0,2022,1,0,137.72579192043,36
"E01683","Comercio","Cataluna",25,6718.8,0.101584794717981,0.0515847947179808,1,2022,1,77.6655568649049,198.505549437679,26
"E01684","Comercio","Valencia",23,846.9,0.0223784619501616,-0.0276215380498384,0,2022,1,0,117.27047910977,26
"E01685","Servicios","Valencia",20,4446,0.00572793188116065,-0.0442720681188394,0,2022,1,0,147.669509472787,23
"E01686","Industria","Madrid",72,8245.3,0.0707888046958573,0.0207888046958573,1,2022,1,38.1353111752725,224.168755067979,74
"E01687","TIC","Galicia",9,2211.3,0.0385892759292969,-0.0114107240707031,0,2022,1,0,107.966480533781,13
"E01688","Comercio","Madrid",42,1735.4,0.052856891469455,0.002856891469455,1,2022,1,34.3767486600802,149.322819863496,46
"E01689","Servicios","Pais Vasco",33,1606.2,0.0668476605624336,0.0168476605624336,1,2022,1,47.8333344464,133.914394810459,35
"E01690","Industria","Madrid",15,1606.7,0.0655153481485428,0.0155153481485428,1,2022,1,22.467208722643,113.171314217433,19
"E01691","Comercio","Madrid",50,9579.7,0.0574287404497364,0.00742874044973643,1,2022,1,1.37057207570131,207.124041159717,53
"E01692","Servicios","Galicia",34,9678.5,0.0921917269184791,0.0421917269184791,1,2022,1,74.3632355255648,225.397630088461,37
"E01693","Servicios","Valencia",7,3908.5,0.0721044143675317,0.0221044143675317,1,2022,1,77.0274923518229,136.095309648299,10
"E01694","Servicios","Cataluna",15,31985.7,0.00704165072093552,-0.0429583492790645,0,2022,1,0,469.688321199285,17
"E01695","Comercio","Andalucia",434,9791.5,0.0102761641938274,-0.0397238358061726,0,2022,1,0,303.17723586143,435
"E01696","Comercio","Cataluna",99,2565,0.0277138206897085,-0.0222861793102915,0,2022,1,0,137.397980426543,104
"E01697","Industria","Pais Vasco",17,3261.4,0.0229357084359855,-0.0270642915640145,0,2022,1,0,150.877060868143,21
"E01698","Servicios","Pais Vasco",34,2333.2,0.0399067647323503,-0.0100932352676497,0,2022,1,0,144.495541054662,37
"E01699","Comercio","Galicia",79,1706.7,0.0106005275477204,-0.0393994724522796,0,2022,1,0,144.10815305121,81
"E01700","Servicios","Cataluna",347,1015.1,0.106301339327632,0.0563013393276319,1,2022,1,118.618312983932,123.596615810391,351
"E01701","TIC","Pais Vasco",75,5504,0.0393529356135887,-0.0106470643864113,0,2022,1,0,200.428692349855,79
"E01702","Comercio","Valencia",54,3688.4,0.0288850409947234,-0.0211149590052766,0,2022,1,0,147.560795459156,56
"E01703","Comercio","Valencia",6,7458.1,0.0638207271908683,0.0138207271908683,1,2022,1,56.4752268349726,149.248837510734,9
"E01704","Industria","Andalucia",143,2359.7,0.0431197653663199,-0.00688023463368006,0,2022,1,0,135.569819247334,146
"E01705","Servicios","Valencia",139,5691.7,0.0602124951227086,0.0102124951227086,1,2022,1,38.3308886974444,145.010526460382,141
"E01706","Industria","Pais Vasco",23,10854.3,0.0806161997140438,0.0306161997140438,1,2022,1,34.6897319817749,202.832783687637,26
"E01707","Industria","Cataluna",16,5378.7,0.0819122573235755,0.0319122573235755,1,2022,1,115.606828569321,194.751327823211,20
"E01708","Servicios","Galicia",15,9497.1,0.0772354975170913,0.0272354975170913,1,2022,1,66.2502780192578,199.68139041728,18
"E01709","Servicios","Galicia",73,13075.5,0.0169320412123452,-0.0330679587876548,0,2022,1,0,232.215416609435,75
"E01710","Servicios","Cataluna",79,2094,0.0494424568367188,-0.00055754316328116,0,2022,1,0,98.9736183535602,80
"E01711","Servicios","Valencia",20,495,0.0426538922961037,-0.00734610770389629,0,2022,1,0,75.7615726078181,21
"E01712","TIC","Valencia",36,1089.7,0.0765317784163398,0.0265317784163398,1,2022,1,59.6090178293235,103.172637528568,41
"E01713","Industria","Pais Vasco",32,3718.3,0.0558109333332178,0.00581093333321776,1,2022,1,31.2715728482126,146.309309925548,36
"E01714","Industria","Valencia",22,5753.3,0.0353979405619859,-0.0146020594380141,0,2022,1,0,125.975258734221,23
"E01715","TIC","Pais Vasco",37,1046.1,0.056684868474089,0.00668486847408896,1,2022,1,24.867894206379,137.694592043358,41
"E01716","Servicios","Pais Vasco",9,3186.3,0.073893911234882,0.023893911234882,1,2022,1,82.2812260622465,108.250047001268,12
"E01717","Industria","Madrid",21,2235.4,0.0639612469794684,0.0139612469794684,1,2022,1,26.5054394510718,145.766236072711,26
"E01718","Comercio","Pais Vasco",79,2155.7,0.0270947959992821,-0.022905204000718,0,2022,1,0,123.969049217677,81
"E01719","Comercio","Valencia",69,6718.1,0.0634031718706979,0.0134031718706979,1,2022,1,47.5439814425546,190.362842221501,73
"E01720","Comercio","Pais Vasco",32,3587.2,0.0462506181909028,-0.00374938180909721,0,2022,1,0,165.492791727142,33
"E01721","Servicios","Andalucia",15,10477.7,0.0368793278250714,-0.0131206721749286,0,2022,1,0,225.512648029045,14
"E01722","Industria","Pais Vasco",74,9898.7,0,-0.05,0,2022,1,0,232.981639926562,79
"E01723","TIC","Cataluna",134,4183.7,0.0436212867225226,-0.0063787132774774,0,2022,1,0,125.86141786725,137
"E01724","Servicios","Madrid",9,6327.8,0.0635633126845195,0.0135633126845194,1,2022,1,31.7394860309968,192.375153573422,14
"E01725","Industria","Madrid",197,5244.9,0.0588039711626301,0.00880397116263008,1,2022,1,30.6341298008324,161.106800092609,200
"E01726","TIC","Madrid",43,3493,0.0538549228105117,0.00385492281051168,1,2022,1,20.880266362073,184.570396736104,47
"E01727","Industria","Pais Vasco",126,1293.2,0.0596873481835084,0.00968734818350836,1,2022,1,38.0484846144538,160.063006013515,129
"E01728","Industria","Galicia",42,8887.8,0.0907737103454655,0.0407737103454655,1,2022,1,64.8807539752656,220.517185930931,46
"E01729","Comercio","Madrid",50,4108.6,0.0870153712561324,0.0370153712561324,1,2022,1,104.877639082806,164.574851024248,53
"E01730","Comercio","Andalucia",67,13851.8,0.0225856614594464,-0.0274143385405536,0,2022,1,0,228.134861144507,70
"E01731","TIC","Andalucia",17,2049.3,0.0854311953909054,0.0354311953909054,1,2022,1,67.0477767950653,149.783945409061,20
"E01732","Comercio","Valencia",84,648.2,0,-0.05,0,2022,1,0,91.8739053250911,85
"E01733","Industria","Valencia",15,9170,0.0456427497499277,-0.00435725025007228,0,2022,1,0,166.283685596775,18
"E01734","TIC","Pais Vasco",71,8238,0.0301910177157966,-0.0198089822842034,0,2022,1,0,223.867526868616,73
"E01735","TIC","Cataluna",274,4786.6,0.0525549078786563,0.0025549078786563,1,2022,1,32.6571619447953,190.643854987014,277
"E01736","Servicios","Madrid",91,1909.6,0.0450520869774885,-0.0049479130225115,0,2022,1,0,122.316409084928,90
"E01737","Industria","Madrid",78,6540.6,0.0294773491673726,-0.0205226508326274,0,2022,1,0,208.901954330368,81
"E01738","Industria","Galicia",50,1027.8,0.0667132762375734,0.0167132762375734,1,2022,1,73.3370134771959,164.003446263029,56
"E01739","Comercio","Madrid",70,4743.3,0.0512930711898328,0.00129307118983276,1,2022,1,2.49922380761754,194.845397198647,73
"E01740","TIC","Cataluna",25,3848.5,0.0446202424939981,-0.00537975750600186,0,2022,1,0,170.856403761192,29
"E01741","Industria","Madrid",16,2244.6,0.0586771959003352,0.00867719590033524,1,2022,1,42.8200774692122,137.597332879259,20
"E01742","Industria","Madrid",152,1442.6,0.061880896241396,0.011880896241396,1,2022,1,55.9088527856846,216.646186344408,155
"E01743","Servicios","Pais Vasco",26,1110,0.0787331479100461,0.0287331479100461,1,2022,1,92.8206708351878,156.485852390354,29
"E01744","Servicios","Pais Vasco",56,1582.7,0.0440070992129418,-0.00599290078705818,0,2022,1,0,128.038418760131,60
"E01745","Industria","Madrid",135,1312.8,0.0185952019343555,-0.0314047980656445,0,2022,1,0,114.676737060447,136
"E01746","Industria","Pais Vasco",28,5365.9,0.0320017133944107,-0.0179982866055893,0,2022,1,0,166.216178319505,29
"E01747","TIC","Galicia",15,4269.4,0.052489436083074,0.00248943608307403,1,2022,1,38.8547900168015,112.376525867367,17
"E01748","TIC","Andalucia",43,4044.9,0.0882838444315708,0.0382838444315708,1,2022,1,89.2393421248266,201.112332806525,46
"E01749","Industria","Cataluna",48,872.4,0.0745752109313173,0.0245752109313173,1,2022,1,42.0895605358683,92.7421105069278,50
"E01750","Comercio","Pais Vasco",39,5250.3,0.0411048811349173,-0.00889511886508271,0,2022,1,0,174.717349876398,41
"E01751","TIC","Madrid",38,1712.5,0.0966891464477923,0.0466891464477923,1,2022,1,100.923781023577,123.496571016831,43
"E01752","TIC","Valencia",128,1773.3,0.0957885564105369,0.0457885564105369,1,2022,1,59.1974716667409,179.487879670213,131
"E01753","TIC","Madrid",27,8790.9,0.02515652752187,-0.02484347247813,0,2022,1,0,223.931590355406,29
"E01754","Industria","Valencia",50,6438.3,0.0449094428730609,-0.00509055712693907,0,2022,1,0,145.32496780833,52
"E01755","TIC","Andalucia",165,1705.6,0.114252039976943,0.0642520399769435,1,2022,1,131.582489038845,161.064717143443,169
"E01756","Comercio","Madrid",26,3776,0.0614010498179183,0.0114010498179183,1,2022,1,62.3097657709492,139.974086148274,29
"E01757","Industria","Cataluna",36,1498.8,0.0138732314377146,-0.0361267685622854,0,2022,1,0,142.77680446229,37
"E01758","Comercio","Madrid",54,1488.8,0.113670830878152,0.0636708308781518,1,2022,1,68.0294078918534,159.192552317543,58
"E01759","Industria","Valencia",18,2257.4,0.0477309423420329,-0.00226905765796705,0,2022,1,0,112.561022149942,19
"E01760","TIC","Pais Vasco",48,3034.7,0.0602498763382443,0.0102498763382443,1,2022,1,43.9675525163962,131.153926755091,54
"E01761","TIC","Valencia",38,1688.9,0.0556117328401975,0.00561173284019748,1,2022,1,8.28120699121439,106.979699616082,40
"E01762","Industria","Pais Vasco",128,4962.7,0.0472718753131882,-0.0027281246868118,0,2022,1,0,172.00377245163,129
"E01763","TIC","Andalucia",41,1549.3,0.0581162537913827,0.00811625379138273,1,2022,1,18.2717568757915,104.152522572031,45
"E01764","TIC","Valencia",19,5368.6,0.0376147675129663,-0.0123852324870337,0,2022,1,0,140.245873048033,20
"E01765","Industria","Andalucia",35,8032.2,0.0187244190313877,-0.0312755809686123,0,2022,1,0,217.051965519844,35
"E01766","TIC","Madrid",85,1842.5,0.0381034595514575,-0.0118965404485425,0,2022,1,0,113.176108952529,88
"E01767","Industria","Galicia",88,5294,0.0218813235250846,-0.0281186764749154,0,2022,1,0,191.097927723672,88
"E01768","Industria","Andalucia",20,2759.1,0.0337233687707338,-0.0162766312292662,0,2022,1,0,89.7463627503049,21
"E01769","Comercio","Madrid",34,5652.1,0.0604232717941261,0.0104232717941261,1,2022,1,42.6622709493404,215.064685913097,38
"E01770","Servicios","Cataluna",51,3624.9,0.0383541856304755,-0.0116458143695245,0,2022,1,0,130.723889055043,54
"E01771","Comercio","Andalucia",199,469.8,0.0293700367354158,-0.0206299632645842,0,2022,1,0,150.991095149723,203
"E01772","Industria","Madrid",9,6415.8,0.0293405249639003,-0.0206594750360997,0,2022,1,0,155.430128085766,10
"E01773","Servicios","Cataluna",216,1547,0.161699103632581,0.111699103632581,1,2022,1,205.791531318761,153.341058719365,219
"E01774","Comercio","Madrid",41,1336,0.0914912927599616,0.0414912927599616,1,2022,1,88.4847281620205,167.685625184988,41
"E01775","Servicios","Andalucia",143,1023.8,0.107221100820259,0.0572211008202586,1,2022,1,129.99953691938,146.563530405798,148
"E01776","Comercio","Cataluna",137,20766.6,0.0823489708865694,0.0323489708865694,1,2022,1,87.4062862467238,350.151889669002,139
"E01777","Industria","Galicia",22,1337,0.0418733994651605,-0.00812660053483946,0,2022,1,0,125.565606747715,26
"E01778","Servicios","Cataluna",22,14089.5,0.0874861555306329,0.0374861555306329,1,2022,1,95.8075965551954,255.590967649086,24
"E01779","Comercio","Pais Vasco",23,8077.5,0.0991226324070801,0.0491226324070801,1,2022,1,91.8736212157016,177.114811139399,28
"E01780","Industria","Andalucia",84,1561.4,0.02898415026917,-0.02101584973083,0,2022,1,0,130.335004242532,87
"E01781","Industria","Galicia",48,2543.9,0,-0.05,0,2022,1,0,102.21613886058,53
"E01782","Servicios","Pais Vasco",27,16907.5,0.0652352321592977,0.0152352321592977,1,2022,1,54.8637979427508,327.739487293133,31
"E01783","Servicios","Galicia",49,10792,0.0689067607359705,0.0189067607359705,1,2022,1,59.4231964039385,253.69709197782,53
"E01784","TIC","Andalucia",48,5880.1,0.0577122231296828,0.00771222312968278,1,2022,1,25.5589762081072,214.586111798673,51
"E01785","TIC","Pais Vasco",33,4638.7,0.0678093449666773,0.0178093449666773,1,2022,1,36.4049031744658,190.16861235358,37
"E01786","Comercio","Cataluna",74,1950.7,0.0702956214183004,0.0202956214183004,1,2022,1,34.787150686196,163.461561959185,76
"E01787","Comercio","Madrid",12,4977.9,0.0824707371679438,0.0324707371679438,1,2022,1,86.3358378914663,157.544615839606,16
"E01788","Comercio","Madrid",32,3419.3,0.0100275371728984,-0.0399724628271016,0,2022,1,0,152.810209727954,34
"E01789","TIC","Cataluna",23,4991.6,0.134679478298666,0.0846794782986665,1,2022,1,174.858738748898,214.294243484551,26
"E01790","Servicios","Valencia",17,2129.3,0.0852221030913456,0.0352221030913456,1,2022,1,45.8353827173197,148.291093416689,21
"E01791","Industria","Pais Vasco",104,3051,0.0546254195791438,0.00462541957914381,1,2022,1,13.0828426934007,180.609785389545,110
"E01792","Industria","Galicia",16,1474,0.00966727037232864,-0.0403327296276714,0,2022,1,0,139.445473456805,19
"E01793","Servicios","Galicia",123,1090.5,0.0886957954543713,0.0386957954543713,1,2022,1,35.8650997289254,194.248466091959,127
"E01794","Industria","Madrid",126,1183,0.0646448004056294,0.0146448004056294,1,2022,1,41.1873871974586,181.59811875016,131
"E01795","Industria","Andalucia",102,19663.3,0.0133381969422851,-0.0366618030577149,0,2022,1,0,346.582364718001,103
"E01796","TIC","Pais Vasco",10,7718.2,0.0806875004118796,0.0306875004118796,1,2022,1,66.3696903754273,219.499164811198,12
"E01797","TIC","Galicia",49,1792.9,0.043601353251246,-0.00639864674875403,0,2022,1,0,148.191403718005,51
"E01798","Industria","Andalucia",59,1362.2,0.0442778900872181,-0.00572210991278191,0,2022,1,0,116.135170636111,62
"E01799","TIC","Pais Vasco",113,10676.6,0.0776579737270991,0.0276579737270991,1,2022,1,68.3396581615608,258.375866739197,117
"E01800","Industria","Pais Vasco",14,1568.3,0.0327729774485718,-0.0172270225514282,0,2022,1,0,143.879083496562,16
"E01801","Comercio","Cataluna",108,840.5,0.0495318489243524,-0.000468151075647627,0,2022,1,0,117.427105149955,111
"E01802","Industria","Madrid",71,795.4,0.0380638204993015,-0.0119361795006985,0,2022,1,0,114.966633901307,74
"E01803","Comercio","Andalucia",54,1985.9,0.0442266844914718,-0.00577331550852817,0,2022,1,0,97.7263315304874,58
"E01804","Industria","Cataluna",145,5794.3,0.01933515049156,-0.03066484950844,0,2022,1,0,168.895420125253,148
"E01805","Comercio","Madrid",178,1368.5,0.023302464172634,-0.026697535827366,0,2022,1,0,122.095185458414,178
"E01806","Comercio","Andalucia",45,3444.8,0.0799892562021376,0.0299892562021376,1,2022,1,45.6396553011523,140.362992661729,51
"E01807","Industria","Madrid",45,9483.6,0.0369928611627099,-0.0130071388372901,0,2022,1,0,229.20750618649,46
"E01808","Industria","Andalucia",38,19949.3,0.112845930454881,0.0628459304548808,1,2022,1,100.908436710524,359.635601434228,42
"E01809","Industria","Madrid",14,2221.8,0.0253288776358865,-0.0246711223641135,0,2022,1,0,128.601017931831,15
"E01810","Servicios","Pais Vasco",11,5110.3,0.0488772679258405,-0.00112273207415948,0,2022,1,0,131.25942162329,12
"E01811","TIC","Valencia",23,384.5,0.0114762125737152,-0.0385237874262848,0,2022,1,0,64.5498687658776,25
"E01812","TIC","Galicia",28,3199,0.0969987793535576,0.0469987793535576,1,2022,1,127.203507531365,174.411127453552,31
"E01813","Industria","Andalucia",544,6095.7,0.0769935069304473,0.0269935069304473,1,2022,1,73.3425903460595,298.294491419611,549
"E01814","Industria","Galicia",52,7145.8,0.0965312570930792,0.0465312570930792,1,2022,1,117.340718989819,212.231113830127,56
"E01815","Comercio","Pais Vasco",61,3745,0.132675518260319,0.0826755182603191,1,2022,1,144.375389285177,137.509279281693,66
"E01816","TIC","Andalucia",63,8389.2,0,-0.05,0,2022,1,0,229.574412075109,65
"E01817","Servicios","Galicia",20,3927,0.0796729057232475,0.0296729057232475,1,2022,1,87.654069328039,138.293211265712,25
"E01818","Industria","Andalucia",20,4908.8,0.0784055527994138,0.0284055527994138,1,2022,1,53.7286008324031,161.415347087434,24
"E01819","Comercio","Valencia",139,21029.5,0.0440116978695819,-0.00598830213041807,0,2022,1,0,377.144240702751,143
"E01820","Industria","Madrid",67,14871.1,0.0606449770493178,0.0106449770493178,1,2022,1,68.7153980874977,267.290668719744,70
"E01821","Comercio","Galicia",54,5141.8,0.038188658983019,-0.011811341016981,0,2022,1,0,166.126902866795,56
"E01822","Comercio","Galicia",98,6796.8,0.0839784055820904,0.0339784055820904,1,2022,1,97.1024829951186,209.385488811069,101
"E01823","TIC","Galicia",129,6161.5,0.0735451544543406,0.0235451544543406,1,2022,1,78.1721209101502,229.844452145113,133
"E01824","Comercio","Galicia",29,1814.4,0.0616609317950946,0.0116609317950946,1,2022,1,19.9417450339676,106.565344609876,33
"E01825","Industria","Cataluna",17,10805.8,0.0991115408611396,0.0491115408611396,1,2022,1,88.937841887928,223.736212589317,21
"E01826","Industria","Valencia",18,8481,0.075849108682195,0.025849108682195,1,2022,1,38.2094411523652,203.09502586951,19
"E01827","Servicios","Galicia",63,652.5,0.102722822516563,0.0527228225165634,1,2022,1,117.147369382919,114.919161854978,68
"E01828","Industria","Andalucia",28,1588,0.0185236441854109,-0.0314763558145891,0,2022,1,0,117.492616878917,29
"E01829","Servicios","Valencia",15,8632.1,0.0270998015696515,-0.0229001984303485,0,2022,1,0,222.174253873235,17
"E01830","Servicios","Pais Vasco",62,1358.9,0,-0.05,0,2022,1,0,123.513596865886,64
"E01831","Comercio","Andalucia",34,663.3,0.00868693220871164,-0.0413130677912884,0,2022,1,0,92.3821297689592,36
"E01832","Servicios","Pais Vasco",127,4731.1,0.0568891182477023,0.00688911824770232,1,2022,1,7.08633429611476,145.096236376556,134
"E01833","Industria","Galicia",61,9573,0.0122733157466723,-0.0377266842533277,0,2022,1,0,197.01986323845,62
"E01834","Servicios","Cataluna",105,12234.6,0.000303915812935714,-0.0496960841870643,0,2022,1,0,239.077030740762,107
"E01835","TIC","Valencia",26,2508.3,0.0368983306522821,-0.0131016693477179,0,2022,1,0,132.454545724429,26
"E01836","Industria","Galicia",25,3213.2,0.0385554156794459,-0.0114445843205541,0,2022,1,0,117.356500024939,29
"E01837","Servicios","Madrid",20,3771.4,0.0382302213782225,-0.0117697786217775,0,2022,1,0,123.019258714136,23
"E01838","TIC","Galicia",38,4452.8,0,-0.05,0,2022,1,0,163.409242707753,38
"E01839","Industria","Cataluna",154,14451.9,0.0108147222181899,-0.0391852777818101,0,2022,1,0,279.082039207542,155
"E01840","Servicios","Valencia",31,6415.3,0.0817986777484131,0.0317986777484131,1,2022,1,51.483683204963,189.794455803111,36
"E01841","Servicios","Galicia",43,6596.3,0.0141231500671572,-0.0358768499328428,0,2022,1,0,150.90472811113,45
"E01842","Comercio","Madrid",35,4704.3,0.0830885195804006,0.0330885195804006,1,2022,1,102.353777729372,139.319682133432,40
"E01843","Servicios","Madrid",33,11145.2,0.0519886690873476,0.00198866908734764,1,2022,1,18.2495863019419,258.178584750354,37
