"id_empresa","ccaa","sector","tamano","empleados_base","endeudamiento_base","anio_apoyo","anio","tratamiento","event_time","empleo","credito_miles","tipo_interes"
"P00661","Pais Vasco","TIC","micro",24,0.644217585165735,2021,2024,1,3,33,511.387109610802,3.80867467548008
"P00662","Pais Vasco","Hosteleria","micro",25,0.582437922866217,2022,2024,1,2,36,293.22396374585,3.31245117624817
"P00663","Castilla y Leon","Servicios profesionales","micro",12,0.433922042237761,Inf,2024,0,NA,24,270.75953128316,2.80002338527345
"P00664","Castilla y Leon","Servicios profesionales","pequena",29,0.44105938827322,2022,2024,1,2,40,484.277945247177,3.26429297191906
"P00665","Madrid","Hosteleria","micro",18,0.16008012183875,2023,2024,1,1,34,446.372711799008,3.65513112709598
"P00666","Madrid","Manufacturas","pequena",10,0.451330777866039,2021,2024,1,3,25,440.904477728945,3.88425730550975
"P00667","Valencia","Manufacturas","pequena",36,0.606952900867709,2020,2024,1,4,51,392.474705337342,3.30027310238632
"P00668","Madrid","Manufacturas","micro",9,0.549654332383609,Inf,2024,0,NA,18,224.164767940452,3.93605340336274
"P00669","Andalucia","Manufacturas","micro",38,0.672928939015195,Inf,2024,0,NA,45,382.977863486979,4.3659532659982
"P00670","Cataluna","Hosteleria","pequena",11,0.430216265090316,2021,2024,1,3,22,329.20807990108,3.8348348078282
"P00671","Pais Vasco","Manufacturas","pequena",19,0.814834036748757,Inf,2024,0,NA,24,209.176862434438,4.76323341941773
"P00672","Andalucia","Comercio","micro",10,0.150384876116852,Inf,2024,0,NA,19,195.153667115727,4.10796334104137
"P00673","Valencia","Manufacturas","mediana",34,0.629011545259672,2020,2024,1,4,51,569.421114401974,3.81429823145498
"P00674","Madrid","Comercio","micro",10,0.312050857654396,2022,2024,1,2,20,297.25574974965,3.81684977504816
"P00675","Andalucia","Manufacturas","micro",25,0.305043896936057,2022,2024,1,2,38,491.528563889618,3.769212974992
"P00676","Pais Vasco","Hosteleria","micro",26,0.485058133414489,Inf,2024,0,NA,24,457.296496237585,4.86789445928525
"P00677","Andalucia","Comercio","pequena",13,0.444262788473679,2022,2024,1,2,24,363.252404671311,3.72256276772777
"P00678","Pais Vasco","TIC","pequena",30,0.432378636594243,2020,2024,1,4,47,517.593684069975,3.57635117941335
"P00679","Pais Vasco","TIC","micro",20,0.124523632063948,Inf,2024,0,NA,27,495.012373459642,4.00051290168401
"P00680","Madrid","Hosteleria","micro",14,0.773546915579226,2022,2024,1,2,23,357.148714543276,3.40353907114086
"P00681","Andalucia","Manufacturas","micro",27,0.282331086087413,2023,2024,1,1,41,475.214297350184,3.37301511874561
"P00682","Castilla y Leon","Hosteleria","micro",7,0.214641248088207,2021,2024,1,3,28,88.9248551600523,3.70516406262301
"P00683","Madrid","Servicios profesionales","pequena",15,0.566755369724678,2022,2024,1,2,31,288.948705288139,3.58580739899071
"P00684","Madrid","Hosteleria","micro",12,1.03728890228278,2020,2024,1,4,30,304.394529199391,3.24702468750961
"P00685","Pais Vasco","Comercio","micro",22,0.613306118244795,Inf,2024,0,NA,32,306.399155613922,3.26312179296715
"P00686","Cataluna","Comercio","pequena",7,0.546357465902585,Inf,2024,0,NA,9,236.927198111605,3.71208726376366
"P00687","Madrid","TIC","pequena",23,0.543775246936509,Inf,2024,0,NA,35,374.132819722285,4.05835776145978
"P00688","Valencia","Servicios profesionales","pequena",11,0.807525205982809,Inf,2024,0,NA,14,212.489779026779,4.19408648219116
"P00689","Cataluna","Hosteleria","micro",9,0.65440218748987,2022,2024,1,2,21,278.638544850932,3.6518665757659
"P00690","Cataluna","Servicios profesionales","micro",26,0.698436915700841,Inf,2024,0,NA,33,388.800047132253,4.48896161131018
"P00691","Valencia","TIC","micro",8,0.709460464196509,2022,2024,1,2,15,339.380975152036,2.83405245514667
"P00692","Cataluna","Comercio","micro",10,0.693769942732633,2021,2024,1,3,26,320.405466240848,2.44489146383857
"P00693","Valencia","Servicios profesionales","pequena",20,0.414985576051238,2023,2024,1,1,31,337.669035230811,3.77818619493822
"P00694","Pais Vasco","Servicios profesionales","micro",3,0.240123240941027,2020,2024,1,4,19,284.267766506151,4.18089167431954
"P00695","Andalucia","Servicios profesionales","micro",7,0.450075273868967,Inf,2024,0,NA,9,227.70168140353,3.55836949091914
"P00696","Cataluna","TIC","micro",38,0.349385197963806,2020,2024,1,4,51,477.853009902263,3.38368689364656
"P00697","Valencia","Servicios profesionales","pequena",28,0.0938209646822806,2023,2024,1,1,45,504.765841841161,4.14400639039065
"P00698","Andalucia","Comercio","mediana",7,0.558452060816566,Inf,2024,0,NA,21,332.23605094323,3.83203784936404
"P00699","Castilla y Leon","Comercio","micro",25,0.337965107878025,2023,2024,1,1,30,398.55112221522,4.22659786968976
"P00700","Valencia","Comercio","pequena",28,0.541767196246243,Inf,2024,0,NA,31,506.372282548458,3.40990975060274
"P00701","Valencia","Manufacturas","micro",14,0.699897190832259,2023,2024,1,1,17,324.257986764648,3.90439325448955
"P00702","Andalucia","Servicios profesionales","mediana",10,0.396419553072739,Inf,2024,0,NA,23,195.362771676258,3.30821414813193
"P00703","Valencia","TIC","mediana",28,0.282266380173921,Inf,2024,0,NA,43,233.050450998976,3.99452546911837
"P00704","Madrid","Manufacturas","pequena",15,0.299537566556543,Inf,2024,0,NA,26,282.005193074232,4.40145905526321
"P00705","Valencia","Manufacturas","micro",17,1.00026408105279,Inf,2024,0,NA,22,388.952917095408,3.90894943628478
"P00706","Andalucia","TIC","micro",19,0.650631977961333,Inf,2024,0,NA,26,329.4932722202,4.34926705321558
"P00707","Madrid","Hosteleria","micro",4,0.609853992292295,Inf,2024,0,NA,4,274.526628506361,4.48124632109821
"P00708","Valencia","Manufacturas","pequena",17,0.520228193974136,2022,2024,1,2,32,279.119301802713,3.82688723032295
"P00709","Andalucia","Servicios profesionales","mediana",9,0.417867366695669,Inf,2024,0,NA,27,174.141179832617,3.65366329010662
"P00710","Castilla y Leon","Comercio","micro",6,0.64364284228133,2023,2024,1,1,24,429.705974974757,3.99876477467504
"P00711","Madrid","TIC","micro",116,0.462714449044983,Inf,2024,0,NA,129,905.561519221327,3.54427045195278
"P00712","Valencia","Hosteleria","pequena",18,0.495042865906266,2023,2024,1,1,30,307.33053605719,2.96997622520656
"P00713","Castilla y Leon","Servicios profesionales","micro",45,0.737706756161697,2023,2024,1,1,59,473.368298945171,3.67372370168586
"P00714","Castilla y Leon","Comercio","micro",47,0.550555968801355,Inf,2024,0,NA,58,490.670913737493,3.93270207579222
"P00715","Castilla y Leon","Hosteleria","micro",10,0.739705021624586,2022,2024,1,2,22,446.797410111223,3.86894002160485
"P00716","Valencia","TIC","pequena",11,0.41845767638917,2021,2024,1,3,24,304.38507781607,3.19639385928402
"P00717","Castilla y Leon","TIC","pequena",24,0.238661570934242,2023,2024,1,1,36,515.955255582808,3.99776128405094
"P00718","Cataluna","Hosteleria","micro",26,0.561364829973872,Inf,2024,0,NA,27,308.995670268582,3.46121372685266
"P00719","Castilla y Leon","Servicios profesionales","pequena",22,0.587150173363388,2021,2024,1,3,42,311.375933553447,3.51300022508052
"P00720","Valencia","Servicios profesionales","pequena",9,0.613446448969392,2021,2024,1,3,26,369.932945248,4.43401853477158
"P00721","Cataluna","Servicios profesionales","micro",26,0.625368820732237,2022,2024,1,2,45,357.089879017212,3.834504658555
"P00722","Cataluna","Servicios profesionales","micro",113,0.502618081811613,Inf,2024,0,NA,122,961.0737968645,4.95063034729679
"P00723","Andalucia","Manufacturas","micro",50,0.649831040366956,2021,2024,1,3,61,556.828917855233,3.67181971943132
"P00724","Andalucia","Manufacturas","pequena",12,0.86744827274243,2020,2024,1,4,30,325.04886190449,3.63451738450754
"P00725","Madrid","Servicios profesionales","micro",40,0.531531173017263,2022,2024,1,2,48,272.756457746587,4.04575285110034
"P00726","Castilla y Leon","Hosteleria","micro",20,0.483934338916504,2020,2024,1,4,36,528.142770347658,4.16575334113304
"P00727","Castilla y Leon","Manufacturas","pequena",15,0.32485308335885,Inf,2024,0,NA,33,203.95667544057,4.01566376737688
"P00728","Andalucia","Manufacturas","mediana",39,0.25212009145892,Inf,2024,0,NA,59,368.094212926849,3.31625160323948
"P00729","Madrid","Manufacturas","micro",5,0.572417170338007,2023,2024,1,1,15,246.699862367787,3.97830147577935
"P00730","Valencia","Manufacturas","micro",5,0.29847435879723,2023,2024,1,1,23,167.661632913182,4.20343190330609
"P00731","Andalucia","Hosteleria","micro",12,0.719069398050675,2023,2024,1,1,25,483.699604916202,2.4526747332664
"P00732","Madrid","Servicios profesionales","micro",8,0.430108434358319,Inf,2024,0,NA,18,334.10371381147,3.84886805970385
"P00733","Pais Vasco","Servicios profesionales","pequena",26,0.145640612103941,2020,2024,1,4,40,480.28072036762,3.67580003815737
"P00734","Andalucia","Comercio","micro",9,0.549978583015248,2023,2024,1,1,18,299.375773813387,3.25695239483337
"P00735","Valencia","Comercio","pequena",14,0.550082343472271,2020,2024,1,4,34,280.316018890827,3.88206565154986
"P00736","Pais Vasco","Servicios profesionales","pequena",7,0.578125205968829,Inf,2024,0,NA,17,161.389865903774,3.95883040872195
"P00737","Cataluna","TIC","mediana",25,0.571649738129949,2021,2024,1,3,47,490.719596631778,3.65239931415493
"P00738","Pais Vasco","Comercio","micro",24,0.41737474687278,2020,2024,1,4,41,342.473309108098,3.28293492730217
"P00739","Cataluna","Manufacturas","pequena",15,0.300376846021993,2020,2024,1,4,29,490.396822849774,3.84124163048148
"P00740","Castilla y Leon","Hosteleria","pequena",25,0.875853466692822,Inf,2024,0,NA,32,375.730623543066,4.58579367671826
"P00741","Andalucia","TIC","pequena",11,0.916721993192761,Inf,2024,0,NA,18,283.503219072527,3.24362684035455
"P00742","Pais Vasco","Manufacturas","pequena",8,0.735929774352181,Inf,2024,0,NA,20,386.146876663137,3.5131763140562
"P00743","Andalucia","Hosteleria","pequena",4,0.718073501765941,2021,2024,1,3,16,427.171013533393,3.10914655976994
"P00744","Valencia","Hosteleria","micro",10,0.801304905556029,2023,2024,1,1,21,249.918471486034,3.05298777783393
"P00745","Pais Vasco","Servicios profesionales","pequena",28,0.168387269074353,Inf,2024,0,NA,38,438.172439936566,3.19846257368921
"P00746","Madrid","Servicios profesionales","mediana",8,0.391689517798334,2020,2024,1,4,32,258.395329897505,3.5831930147633
"P00747","Andalucia","Comercio","pequena",14,0.587199001266421,Inf,2024,0,NA,27,284.264868035501,3.65938291863293
"P00748","Madrid","Manufacturas","micro",16,0.726045384908972,2020,2024,1,4,30,484.343154869256,3.2970918622349
"P00749","Pais Vasco","Servicios profesionales","pequena",95,0.495818004102827,Inf,2024,0,NA,107,787.161916404579,4.29749174049384
"P00750","Cataluna","Hosteleria","pequena",20,0.580397793230389,2021,2024,1,3,30,356.8931744678,3.16581580806831
"P00751","Valencia","Comercio","pequena",12,0.415106586331995,2023,2024,1,1,29,377.164914971394,4.36618386841277
"P00752","Cataluna","Manufacturas","mediana",7,0.434958017726226,2022,2024,1,2,30,232.023798608127,3.53103811130321
"P00753","Cataluna","Servicios profesionales","micro",22,0.526039856866931,2022,2024,1,2,38,402.077146074785,3.81490278112897
"P00754","Cataluna","Hosteleria","micro",7,0.418718860142585,2021,2024,1,3,24,371.659945214576,3.45651067054208
"P00755","Madrid","Comercio","micro",34,0.528684520890324,2021,2024,1,3,44,597.355477820377,3.60492530409561
"P00756","Castilla y Leon","Manufacturas","mediana",23,0.511501366752842,2021,2024,1,3,41,416.862435424285,3.57103086842642
"P00757","Andalucia","Servicios profesionales","micro",39,0.51772615262047,2021,2024,1,3,49,554.868469456303,4.27220421157059
"P00758","Valencia","TIC","micro",49,0.38919750999113,Inf,2024,0,NA,53,424.477759401658,3.05025989444078
"P00759","Cataluna","Manufacturas","micro",9,0.693570263057713,2020,2024,1,4,26,355.760669233197,3.63892924543791
"P00760","Castilla y Leon","Comercio","micro",27,0.483212571356486,2020,2024,1,4,51,457.351309782476,3.97550583666031
"P00761","Castilla y Leon","Servicios profesionales","pequena",10,0.727217745557848,2022,2024,1,2,34,351.39547912165,4.15397890107724
"P00762","Castilla y Leon","Manufacturas","micro",10,0.292692702298886,2023,2024,1,1,23,213.613797873816,3.66903891953706
"P00763","Cataluna","Hosteleria","mediana",115,0.429628345902088,Inf,2024,0,NA,132,966.385916112952,3.79220655779281
"P00764","Castilla y Leon","Servicios profesionales","micro",17,0.284184702306201,2022,2024,1,2,28,437.58223748487,4.24689374067891
"P00765","Andalucia","Comercio","pequena",34,0.626111117950286,Inf,2024,0,NA,39,414.768787306631,3.497723938634
"P00766","Andalucia","Comercio","pequena",32,0.373604024783594,Inf,2024,0,NA,38,391.000679026557,4.26542858252888
"P00767","Madrid","Hosteleria","pequena",17,0.599392648204635,2020,2024,1,4,36,484.777495749816,3.64955000307812
"P00768","Valencia","Hosteleria","micro",17,0.474033622403678,2021,2024,1,3,35,321.370722837936,4.07650675275154
"P00769","Cataluna","TIC","micro",30,0.360633398780525,2021,2024,1,3,45,518.111811069222,3.93110447573408
"P00770","Andalucia","Comercio","micro",10,0.777035050618662,2020,2024,1,4,30,395.430658613243,3.55901237069333
"P00771","Castilla y Leon","Manufacturas","pequena",21,0.480455553756025,Inf,2024,0,NA,25,350.126718113521,3.71378267405883
"P00772","Andalucia","Servicios profesionales","micro",8,0.493973360130077,2022,2024,1,2,19,210.088064536829,4.01723126170469
"P00773","Andalucia","Servicios profesionales","pequena",6,0.399580052721943,Inf,2024,0,NA,26,77.37741072852,3.87231642390223
"P00774","Cataluna","TIC","pequena",49,0.710400321899191,2021,2024,1,3,60,579.231842575681,3.55648142255955
"P00775","Madrid","Manufacturas","pequena",14,0.486395227232782,Inf,2024,0,NA,23,325.397928640088,4.89567702863409
"P00776","Andalucia","Manufacturas","mediana",6,0.454919770857735,2023,2024,1,1,25,340.12403929326,3.62358832249219
"P00777","Valencia","Servicios profesionales","pequena",7,0.639315671228765,Inf,2024,0,NA,18,251.64485131584,4.842015274181
"P00778","Madrid","Manufacturas","micro",21,0.602162704255161,Inf,2024,0,NA,25,294.942640536386,3.82169372431384
"P00779","Andalucia","Servicios profesionales","micro",14,0.225425680855951,2021,2024,1,3,25,414.501961539041,3.81381114425248
"P00780","Madrid","Servicios profesionales","micro",38,0.467163226759417,Inf,2024,0,NA,57,505.447850078178,3.78791851535764
"P00781","Valencia","Servicios profesionales","micro",12,0.627984634849495,2021,2024,1,3,29,359.007854723854,3.99405031605044
"P00782","Valencia","TIC","mediana",21,0.208859356096407,Inf,2024,0,NA,32,209.243624605791,4.22323752802556
"P00783","Valencia","TIC","pequena",17,0.115513008140892,2021,2024,1,3,31,351.983051635205,3.11260793420284
"P00784","Pais Vasco","Comercio","pequena",43,0.758580144962433,2023,2024,1,1,52,440.110021587835,4.28479143939029
"P00785","Castilla y Leon","Servicios profesionales","pequena",27,0.550722163341705,2022,2024,1,2,45,484.781039866688,2.84017083667376
"P00786","Valencia","Servicios profesionales","micro",9,0.519412502843629,Inf,2024,0,NA,14,144.449983305274,4.41751195314075
"P00787","Castilla y Leon","Servicios profesionales","pequena",14,0.15960414486431,Inf,2024,0,NA,25,261.742430980918,3.49299330404433
"P00788","Andalucia","Servicios profesionales","mediana",43,0.639603424727333,2022,2024,1,2,57,564.348943399087,3.34213872041707
"P00789","Andalucia","Hosteleria","micro",58,0.535079792758868,2021,2024,1,3,66,665.190834756464,3.55796121527528
"P00790","Madrid","TIC","pequena",22,0.516420458390599,2022,2024,1,2,34,208.553944293195,3.40022250772914
"P00791","Pais Vasco","TIC","micro",31,0.375772991552154,Inf,2024,0,NA,37,319.30335213828,3.83211208498738
"P00792","Madrid","Servicios profesionales","pequena",8,0.627648591354657,2022,2024,1,2,24,309.204522435534,3.58732475769034
"P00793","Cataluna","Manufacturas","micro",19,0.658339007093788,Inf,2024,0,NA,21,197.831759079806,3.94737503005839
"P00794","Cataluna","Servicios profesionales","pequena",20,0.56259707339429,2021,2024,1,3,38,418.606777974727,4.44536516915773
"P00795","Cataluna","Servicios profesionales","pequena",25,0.669940548379288,2020,2024,1,4,37,419.994436614673,3.8236664749768
"P00796","Pais Vasco","Manufacturas","mediana",11,0.521412180465372,2021,2024,1,3,29,373.161134864812,4.21382740527213
"P00797","Valencia","Hosteleria","micro",62,0.313053509976522,2021,2024,1,3,79,567.894364545737,3.92638105957043
"P00798","Pais Vasco","Servicios profesionales","pequena",21,0.50667085204601,2022,2024,1,2,38,444.088764753106,4.26849483176302
"P00799","Valencia","Manufacturas","micro",27,0.458452420612421,Inf,2024,0,NA,32,317.951901397004,3.51471137224602
"P00800","Valencia","Servicios profesionales","mediana",59,0.541428976530947,2021,2024,1,3,80,575.532890267378,3.46111433931817
"P00801","Andalucia","Comercio","mediana",17,0.854920543116308,2021,2024,1,3,34,390.974241526588,3.53581541992048
"P00802","Valencia","Comercio","mediana",17,0.522049269232799,2021,2024,1,3,45,290.058248326862,3.13144429972145
"P00803","Castilla y Leon","Servicios profesionales","micro",5,0.532179636299434,2022,2024,1,2,14,334.968469152161,3.87330426802374
"P00804","Valencia","TIC","micro",42,0.294166807011972,Inf,2024,0,NA,44,647.612053629423,3.9603861507901
"P00805","Castilla y Leon","Manufacturas","pequena",28,0.724798765053973,2021,2024,1,3,43,454.127163815069,2.90890824683614
"P00806","Cataluna","Manufacturas","micro",2,0.426528224960266,2022,2024,1,2,16,238.801755939488,3.11601915875747
"P00807","Pais Vasco","Comercio","micro",23,0.496431621190491,Inf,2024,0,NA,24,351.663792221252,3.25144255430918
"P00808","Andalucia","Comercio","pequena",12,0.349681359890775,2022,2024,1,2,20,398.085767658526,3.76592150962475
"P00809","Madrid","TIC","micro",3,0.636967843380927,Inf,2024,0,NA,8,215.334215029605,3.94481145842537
"P00810","Valencia","Comercio","micro",2,0.240898064622607,2023,2024,1,1,5,299.428596734795,3.80628153841414
"P00811","Castilla y Leon","Servicios profesionales","pequena",7,0.0766493939340793,Inf,2024,0,NA,16,266.188773770171,4.30591071207236
"P00812","Madrid","Manufacturas","pequena",8,0.246935354742755,Inf,2024,0,NA,21,228.133067721977,3.76091944344024
"P00813","Andalucia","Hosteleria","micro",67,0.396530168737401,Inf,2024,0,NA,70,589.656313446241,5.20137033802256
"P00814","Valencia","Servicios profesionales","micro",7,0.716589010717674,Inf,2024,0,NA,10,369.260984536026,4.2020425353231
"P00815","Andalucia","Servicios profesionales","pequena",6,0.591705203289271,2021,2024,1,3,24,314.691343597281,3.4207545127378
"P00816","Castilla y Leon","Hosteleria","pequena",22,0.523719682019646,2021,2024,1,3,40,503.293301503603,3.5052194361452
"P00817","Valencia","Hosteleria","micro",13,0.252152324049883,Inf,2024,0,NA,19,226.660279483867,3.54295578957501
"P00818","Valencia","TIC","micro",9,0.579553787840292,Inf,2024,0,NA,13,235.83404173838,3.9384619043788
"P00819","Castilla y Leon","Servicios profesionales","micro",36,0.617835278614381,Inf,2024,0,NA,46,361.121457244225,3.75204657127678
"P00820","Castilla y Leon","Servicios profesionales","pequena",5,0.754725649302906,2020,2024,1,4,24,407.432899234095,3.29991584779114
"P00821","Madrid","Servicios profesionales","micro",15,0.655241915718671,Inf,2024,0,NA,22,385.270177071751,4.4298784945932
"P00822","Valencia","Manufacturas","micro",31,0.515079128239424,2021,2024,1,3,45,576.375647363667,4.3643653035472
"P00823","Castilla y Leon","Comercio","pequena",23,0.278451554094761,2022,2024,1,2,39,305.808957520263,4.00303019617495
"P00824","Andalucia","Comercio","pequena",5,0.676367081640259,Inf,2024,0,NA,8,181.805739922547,3.53219232715846
"P00825","Pais Vasco","Servicios profesionales","pequena",36,0.702564921514821,2021,2024,1,3,52,567.039349489011,4.2217772120518
"P00826","Castilla y Leon","TIC","micro",19,0.649510558167832,2023,2024,1,1,22,434.729202982577,4.22687418876312
"P00827","Castilla y Leon","Hosteleria","micro",6,0.52608258888248,2023,2024,1,1,18,341.961197012711,3.16742764383174
"P00828","Castilla y Leon","Comercio","micro",10,0.576254015334946,2021,2024,1,3,21,320.616393463031,3.28320004930504
"P00829","Pais Vasco","Manufacturas","micro",26,0.403049389590856,2022,2024,1,2,44,282.088777393805,3.07074925400007
"P00830","Valencia","Comercio","micro",30,0.332663366962329,2022,2024,1,2,39,486.388081183876,3.80294247015988
"P00831","Valencia","Servicios profesionales","pequena",6,0.494400457161644,2023,2024,1,1,17,320.025713257958,4.46590947055453
"P00832","Cataluna","Manufacturas","mediana",4,0.627297819696453,2021,2024,1,3,26,307.53544234791,4.10102907945683
"P00833","Castilla y Leon","Servicios profesionales","pequena",79,0.221421553895868,Inf,2024,0,NA,91,638.131201116467,3.34767161540878
"P00834","Pais Vasco","Manufacturas","micro",57,0.537571527058546,Inf,2024,0,NA,57,535.444947657088,4.04908033065498
"P00835","Valencia","Hosteleria","pequena",17,0.691274183894667,2021,2024,1,3,39,424.414543341139,3.51344962624316
"P00836","Castilla y Leon","Hosteleria","pequena",17,0.621073835259979,2021,2024,1,3,31,339.159223068641,3.96440142699505
"P00837","Andalucia","Servicios profesionales","mediana",14,0.678990616224759,2021,2024,1,3,31,448.518894864508,3.63937873304276
"P00838","Andalucia","TIC","mediana",7,0.8986505517355,Inf,2024,0,NA,17,272.371150967824,3.99985759571545
"P00839","Castilla y Leon","Servicios profesionales","micro",27,0.696002152720266,Inf,2024,0,NA,39,429.031156264781,4.45393561187872
"P00840","Castilla y Leon","Manufacturas","pequena",8,0.48027830430444,Inf,2024,0,NA,18,286.250961211391,4.07255415299615
"P00841","Cataluna","Hosteleria","pequena",14,0.287652766536671,2021,2024,1,3,39,400.231755386232,3.30276500147346
"P00842","Cataluna","Hosteleria","pequena",19,0.584359414622415,Inf,2024,0,NA,27,289.644707239911,4.00508377567442
"P00843","Cataluna","Hosteleria","mediana",9,0.804647763344424,2021,2024,1,3,20,379.165305508355,4.44497853959397
"P00844","Valencia","Comercio","micro",36,0.726996860313241,2021,2024,1,3,50,495.219041028554,3.9254340675124
"P00845","Cataluna","Comercio","micro",10,0.910581188036449,Inf,2024,0,NA,11,237.709612830805,3.62624703565425
"P00846","Madrid","TIC","mediana",37,0.76441844038403,2020,2024,1,4,59,492.977639348773,3.12950199125811
"P00847","Valencia","Hosteleria","mediana",6,0.259848162903547,Inf,2024,0,NA,24,291.850950795108,3.51052767512491
"P00848","Castilla y Leon","TIC","micro",23,0.568824476109113,2020,2024,1,4,39,450.046225998764,3.93067204405983
"P00849","Castilla y Leon","Manufacturas","micro",4,0.415203783992234,Inf,2024,0,NA,12,314.081930582774,3.61467485856431
"P00850","Madrid","Servicios profesionales","pequena",25,0.377673903739101,2022,2024,1,2,38,345.807374962749,3.64937521608207
"P00851","Pais Vasco","Manufacturas","pequena",3,0.417185043238982,2022,2024,1,2,14,364.92279568326,4.02675970272826
"P00852","Cataluna","Hosteleria","micro",15,0.760709564395236,2021,2024,1,3,30,360.629244026596,3.08184298181085
"P00853","Pais Vasco","Manufacturas","pequena",16,0.646467954027268,2020,2024,1,4,41,240.880439924574,3.57420722695043
"P00854","Madrid","Manufacturas","mediana",54,0.382488775594704,Inf,2024,0,NA,64,411.028333461515,5.16515907116358
"P00855","Andalucia","Comercio","pequena",23,0.580539607544596,2020,2024,1,4,44,587.711590893556,3.28086886286758
"P00856","Valencia","TIC","mediana",15,0.729273054903889,Inf,2024,0,NA,33,332.592975178611,3.38195165887686
"P00857","Castilla y Leon","Hosteleria","pequena",23,0.534872342601196,2022,2024,1,2,31,342.598183688548,3.55549731959103
"P00858","Castilla y Leon","Hosteleria","pequena",21,0.670870860317167,2020,2024,1,4,43,457.298003293743,3.31315239462751
"P00859","Andalucia","Comercio","micro",34,0.653163964561979,Inf,2024,0,NA,38,382.772110283532,4.17315993404596
"P00860","Valencia","Manufacturas","pequena",26,0.190480145766983,Inf,2024,0,NA,38,248.464449911504,3.34970432698006
"P00861","Andalucia","TIC","micro",45,0.474056204701669,2023,2024,1,1,57,596.058220896219,2.88705664748253
"P00862","Madrid","Manufacturas","micro",3,0.207016956700946,Inf,2024,0,NA,10,282.87340276753,2.90385295375749
"P00863","Valencia","Manufacturas","pequena",14,0.332373661779441,2020,2024,1,4,37,515.787479450983,4.36827517873978
"P00864","Cataluna","TIC","micro",11,0.313265697593901,2022,2024,1,2,31,438.994175448158,4.50315818195861
"P00865","Madrid","TIC","micro",45,0.407845237452899,Inf,2024,0,NA,56,454.63714504196,3.91261242115954
"P00866","Madrid","TIC","pequena",48,0.441973553317025,2021,2024,1,3,62,400.965233629783,3.7267249354675
"P00867","Valencia","Manufacturas","pequena",36,0.30428186166166,Inf,2024,0,NA,42,413.458425399501,4.26798181465265
"P00868","Andalucia","Manufacturas","micro",16,0.251269461883785,Inf,2024,0,NA,21,305.318256768998,4.60026619233463
"P00869","Pais Vasco","Comercio","micro",74,0.516567566840008,Inf,2024,0,NA,73,598.599547265088,3.45048061423217
"P00870","Andalucia","Manufacturas","pequena",6,0.761561246305929,2023,2024,1,1,14,353.027113009518,3.36624907445432
"P00871","Castilla y Leon","Hosteleria","micro",36,0.840264949382454,Inf,2024,0,NA,37,332.613315647209,4.15615772710797
"P00872","Madrid","Manufacturas","pequena",8,0.582923661128712,Inf,2024,0,NA,9,278.439736261984,4.38739251968844
"P00873","Madrid","Servicios profesionales","pequena",12,0.414160945307987,Inf,2024,0,NA,16,211.839386923401,4.24951618342582
"P00874","Andalucia","Comercio","micro",26,0.684068983080734,2022,2024,1,2,34,354.313178149969,3.54135646184233
"P00875","Madrid","TIC","micro",35,0.396285660860973,Inf,2024,0,NA,43,504.784391285939,4.50964446926469
"P00876","Pais Vasco","Servicios profesionales","micro",12,0.531615621310102,2022,2024,1,2,26,271.755987521488,3.96048260070485
"P00877","Castilla y Leon","Manufacturas","micro",31,0.373870552096589,Inf,2024,0,NA,47,424.896409215749,4.36169857611124
"P00878","Cataluna","TIC","micro",23,0.0786181553657349,Inf,2024,0,NA,29,256.31754741291,3.97346974219372
"P00879","Madrid","Servicios profesionales","mediana",19,0.454219230077138,2021,2024,1,3,34,150.902158150253,3.96259937389334
"P00880","Andalucia","Manufacturas","micro",13,0.445357997133242,2022,2024,1,2,21,401.300957159703,3.61295284500602
"P00881","Pais Vasco","Comercio","mediana",18,0.691542276801821,2023,2024,1,1,38,497.414049169942,3.48446114467306
"P00882","Cataluna","Hosteleria","pequena",5,0.556232801667013,2022,2024,1,2,22,363.43187665078,3.6024616761433
"P00883","Castilla y Leon","TIC","micro",25,0.719895343163143,2022,2024,1,2,36,468.197226851599,3.70652851261547
"P00884","Castilla y Leon","Comercio","pequena",11,0.227592191144415,2020,2024,1,4,29,337.374657043932,2.97946202082
"P00885","Castilla y Leon","Comercio","pequena",55,0.675543274807807,2022,2024,1,2,71,561.152922533016,4.04925689676529
"P00886","Castilla y Leon","Comercio","pequena",21,0.644003622388468,Inf,2024,0,NA,31,162.839743811136,4.31109810294942
"P00887","Pais Vasco","Manufacturas","micro",15,0.590151425419179,2022,2024,1,2,24,440.656519946767,3.28077176748925
"P00888","Castilla y Leon","Servicios profesionales","micro",11,0.182283471220406,2020,2024,1,4,26,291.237757247591,3.31958259033082
"P00889","Pais Vasco","Servicios profesionales","mediana",43,0.703578397838173,2022,2024,1,2,62,543.920163493426,3.89262945297952
"P00890","Castilla y Leon","Hosteleria","pequena",18,0.454811414556561,2023,2024,1,1,36,372.686134959479,3.33145278225072
"P00891","Andalucia","Manufacturas","pequena",9,0.727013250686293,2020,2024,1,4,28,343.288233848665,3.9059111001355
"P00892","Madrid","Comercio","pequena",8,0.569474342188071,Inf,2024,0,NA,15,230.433670592892,3.72354613532036
"P00893","Madrid","Comercio","micro",25,0.680861832397206,2020,2024,1,4,38,705.406185838655,3.23267927256443
"P00894","Andalucia","Servicios profesionales","mediana",42,0.491139719293663,2022,2024,1,2,59,494.558083349208,4.04174543445961
