id_contrato;fecha_inicio;fecha_fin_prevista;duracion_meses;convertido_indefinido;fecha_conversion
14917;2011-06-30;2014-06-30;36;0;NA
14918;2011-02-23;2012-08-23;18;0;NA
14919;2010-12-31;2012-12-31;24;0;NA
14920;2011-09-26;2012-09-26;12;1;2012-11-03
14921;2010-03-12;2011-03-12;12;0;NA
14922;2009-02-09;2011-02-09;24;0;NA
14923;2010-01-01;2011-01-01;12;0;NA
14924;2010-12-07;2011-06-07;6;0;NA
14925;2009-07-16;2010-01-16;6;0;NA
14926;2010-07-25;2012-07-25;24;0;NA
14927;2009-06-02;2011-06-02;24;0;NA
14928;2009-03-21;2010-09-21;18;0;NA
14929;2010-11-26;2011-05-26;6;0;NA
14930;2009-09-12;2011-03-12;18;0;NA
14931;2010-06-12;2011-06-12;12;0;NA
14932;2010-05-03;2013-05-03;36;0;NA
14933;2009-10-16;2010-04-16;6;0;NA
14934;2010-10-13;2012-10-13;24;0;NA
14935;2010-10-21;2012-04-21;18;0;NA
14936;2011-07-22;2014-01-22;30;0;NA
14937;2010-10-07;2011-10-07;12;0;NA
14938;2009-02-20;2010-02-20;12;0;NA
14939;2011-03-19;2012-03-19;12;1;2012-04-30
14940;2009-05-26;2011-05-26;24;0;NA
14941;2009-08-24;2011-08-24;24;0;NA
14942;2009-07-15;2010-01-15;6;0;NA
14943;2009-05-03;2009-11-03;6;1;2010-01-06
14944;2009-05-01;2010-05-01;12;0;NA
14945;2011-03-03;2012-03-03;12;0;NA
14946;2009-10-18;2010-10-18;12;0;NA
14947;2010-07-18;2012-01-18;18;0;NA
14948;2009-07-20;2012-01-20;30;0;NA
14949;2010-01-18;2012-07-18;30;0;NA
14950;2009-08-16;2011-08-16;24;0;NA
14951;2011-07-05;2013-07-05;24;0;NA
14952;2011-06-10;2012-06-10;12;0;NA
14953;2009-08-29;2011-02-28;18;0;NA
14954;2010-07-18;2012-01-18;18;0;NA
14955;2011-02-25;2012-08-25;18;0;NA
14956;2009-01-04;2011-01-04;24;0;NA
14957;2010-12-29;2012-06-29;18;0;NA
14958;2009-03-13;2011-03-13;24;0;NA
14959;2009-11-02;2012-05-02;30;0;NA
14960;2011-06-19;2012-12-19;18;0;NA
14961;2011-01-23;2012-01-23;12;0;NA
14962;2011-03-12;2013-09-12;30;0;NA
14963;2010-03-24;2013-03-24;36;1;2013-06-01
14964;2011-11-12;2012-05-12;6;0;NA
14965;2010-09-30;2012-03-30;18;0;NA
14966;2009-05-02;2012-05-02;36;0;NA
14967;2009-02-07;2012-02-07;36;0;NA
14968;2009-12-29;2010-12-29;12;0;NA
14969;2010-06-21;2011-12-21;18;0;NA
14970;2011-03-12;2014-03-12;36;0;NA
14971;2010-10-16;2012-10-16;24;0;NA
14972;2011-05-11;2014-05-11;36;0;NA
14973;2010-07-20;2012-07-20;24;0;NA
14974;2010-05-26;2011-11-26;18;0;NA
14975;2011-07-18;2013-07-18;24;0;NA
14976;2011-08-31;2013-02-28;18;0;NA
14977;2010-09-11;2013-09-11;36;0;NA
14978;2010-08-20;2012-02-20;18;0;NA
14979;2009-11-22;2011-11-22;24;0;NA
14980;2009-06-18;2009-12-18;6;0;NA
14981;2009-02-13;2010-08-13;18;0;NA
14982;2010-01-17;2011-01-17;12;0;NA
14983;2011-04-30;2011-10-30;6;0;NA
14984;2010-06-18;2012-06-18;24;0;NA
14985;2011-11-27;2014-11-27;36;0;NA
14986;2010-08-30;2012-02-29;18;0;NA
14987;2011-06-29;2012-12-29;18;0;NA
14988;2011-04-22;2013-04-22;24;0;NA
14989;2011-05-25;2013-11-25;30;0;NA
14990;2010-05-14;2012-05-14;24;0;NA
14991;2011-09-29;2013-09-29;24;0;NA
14992;2011-06-12;2013-06-12;24;0;NA
14993;2009-05-24;2011-05-24;24;0;NA
14994;2011-02-13;2013-02-13;24;0;NA
14995;2011-06-21;2012-06-21;12;0;NA
14996;2011-10-01;2013-04-01;18;0;NA
14997;2010-10-09;2012-04-09;18;0;NA
14998;2010-12-09;2011-12-09;12;0;NA
14999;2009-09-25;2011-09-25;24;0;NA
15000;2009-11-02;2010-11-02;12;0;NA
15001;2011-06-21;2012-12-21;18;0;NA
15002;2010-11-05;2011-11-05;12;0;NA
15003;2010-03-12;2011-09-12;18;0;NA
15004;2009-02-26;2011-02-26;24;0;NA
15005;2011-12-29;2014-12-29;36;0;NA
15006;2011-03-10;2012-09-10;18;0;NA
15007;2010-04-16;2012-04-16;24;0;NA
15008;2009-11-29;2011-05-29;18;0;NA
15009;2010-04-14;2012-04-14;24;0;NA
15010;2010-07-28;2012-07-28;24;0;NA
15011;2011-06-08;2013-06-08;24;0;NA
15012;2009-06-05;2010-06-05;12;0;NA
15013;2011-06-27;2012-12-27;18;0;NA
15014;2010-12-03;2011-06-03;6;0;NA
15015;2011-05-23;2013-05-23;24;0;NA
15016;2011-03-27;2013-09-27;30;0;NA
15017;2010-05-25;2012-05-25;24;0;NA
15018;2011-09-12;2013-09-12;24;1;2013-09-21
15019;2011-12-21;2013-12-21;24;0;NA
15020;2010-07-24;2012-07-24;24;0;NA
15021;2009-08-06;2010-02-06;6;0;NA
15022;2010-10-07;2012-10-07;24;0;NA
15023;2009-09-14;2011-09-14;24;1;2011-11-03
15024;2009-08-24;2010-08-24;12;0;NA
15025;2009-03-08;2011-03-08;24;0;NA
15026;2010-11-29;2013-05-29;30;0;NA
15027;2010-02-24;2012-02-24;24;0;NA
15028;2011-04-19;2012-04-19;12;0;NA
15029;2011-01-30;2013-07-30;30;0;NA
15030;2011-03-24;2013-09-24;30;0;NA
15031;2009-05-12;2011-11-12;30;0;NA
15032;2010-02-19;2011-08-19;18;0;NA
15033;2009-06-06;2011-06-06;24;0;NA
15034;2009-08-05;2011-08-05;24;0;NA
15035;2011-08-15;2013-02-15;18;0;NA
15036;2011-03-11;2014-03-11;36;0;NA
15037;2009-11-18;2011-05-18;18;0;NA
15038;2010-02-06;2011-02-06;12;0;NA
15039;2009-06-07;2011-06-07;24;0;NA
15040;2010-11-07;2012-05-07;18;0;NA
15041;2010-09-12;2013-03-12;30;0;NA
15042;2009-03-12;2010-03-12;12;0;NA
15043;2010-03-18;2013-03-18;36;0;NA
15044;2009-11-19;2010-11-19;12;0;NA
15045;2010-10-28;2012-10-28;24;0;NA
15046;2011-12-19;2013-12-19;24;0;NA
15047;2010-09-17;2012-09-17;24;0;NA
15048;2009-01-23;2010-01-23;12;0;NA
15049;2011-04-21;2014-04-21;36;0;NA
15050;2011-01-03;2013-01-03;24;0;NA
15051;2010-05-03;2011-05-03;12;0;NA
15052;2010-03-01;2012-03-01;24;0;NA
15053;2011-02-01;2013-02-01;24;0;NA
15054;2010-09-14;2011-09-14;12;0;NA
15055;2009-07-13;2010-01-13;6;0;NA
15056;2011-08-11;2013-08-11;24;0;NA
15057;2009-01-10;2010-01-10;12;1;2010-04-20
15058;2010-06-20;2011-12-20;18;0;NA
15059;2011-03-31;2014-03-31;36;0;NA
15060;2011-09-26;2013-09-26;24;0;NA
15061;2010-10-31;2012-10-31;24;0;NA
15062;2009-01-31;2011-01-31;24;0;NA
15063;2009-01-22;2012-01-22;36;0;NA
15064;2010-08-25;2012-08-25;24;0;NA
15065;2011-09-10;2013-09-10;24;0;NA
15066;2011-06-25;2012-06-25;12;0;NA
15067;2009-01-03;2010-07-03;18;0;NA
15068;2010-01-02;2011-01-02;12;0;NA
15069;2010-01-02;2011-01-02;12;0;NA
15070;2011-01-29;2013-01-29;24;0;NA
15071;2011-11-25;2013-11-25;24;0;NA
15072;2011-11-01;2012-11-01;12;0;NA
15073;2009-08-21;2010-08-21;12;0;NA
15074;2010-05-17;2011-11-17;18;0;NA
15075;2010-04-19;2012-04-19;24;0;NA
15076;2010-11-22;2011-05-22;6;0;NA
15077;2010-03-30;2011-09-30;18;0;NA
15078;2010-06-12;2011-06-12;12;0;NA
15079;2011-08-15;2013-08-15;24;0;NA
15080;2009-10-01;2010-04-01;6;0;NA
15081;2010-04-12;2011-10-12;18;0;NA
15082;2009-05-23;2010-05-23;12;0;NA
15083;2009-04-09;2012-04-09;36;0;NA
15084;2011-08-13;2012-08-13;12;0;NA
15085;2009-05-17;2010-05-17;12;0;NA
15086;2009-11-14;2010-05-14;6;0;NA
15087;2010-08-05;2013-08-05;36;0;NA
15088;2010-09-17;2013-03-17;30;0;NA
15089;2011-01-09;2013-07-09;30;0;NA
15090;2010-11-21;2012-05-21;18;0;NA
15091;2010-02-02;2012-02-02;24;0;NA
15092;2010-03-06;2011-09-06;18;0;NA
15093;2011-03-05;2013-03-05;24;0;NA
15094;2010-10-22;2011-04-22;6;0;NA
15095;2011-07-22;2012-07-22;12;0;NA
15096;2010-08-01;2013-08-01;36;0;NA
15097;2010-02-03;2012-02-03;24;0;NA
15098;2011-03-14;2013-03-14;24;0;NA
15099;2009-05-03;2010-11-03;18;0;NA
15100;2009-09-13;2012-09-13;36;0;NA
15101;2009-02-01;2011-02-01;24;0;NA
15102;2009-04-22;2011-04-22;24;0;NA
15103;2011-01-04;2011-07-04;6;0;NA
15104;2009-10-12;2011-04-12;18;0;NA
15105;2011-02-11;2014-02-11;36;0;NA
15106;2011-07-18;2013-01-18;18;0;NA
15107;2011-06-11;2012-12-11;18;0;NA
15108;2011-03-11;2012-09-11;18;0;NA
15109;2010-01-29;2010-07-29;6;0;NA
15110;2009-03-31;2011-03-31;24;0;NA
15111;2011-03-11;2013-09-11;30;0;NA
15112;2009-07-29;2011-07-29;24;0;NA
15113;2009-11-09;2010-11-09;12;0;NA
15114;2011-09-01;2012-09-01;12;0;NA
15115;2009-05-27;2011-05-27;24;0;NA
15116;2011-08-14;2013-02-14;18;0;NA
15117;2010-10-01;2011-04-01;6;0;NA
15118;2009-10-19;2011-10-19;24;0;NA
15119;2010-08-03;2012-08-03;24;0;NA
15120;2009-06-19;2011-06-19;24;0;NA
15121;2009-07-31;2010-01-31;6;0;NA
15122;2011-09-04;2014-09-04;36;0;NA
15123;2011-02-01;2012-02-01;12;0;NA
15124;2010-03-09;2011-03-09;12;0;NA
15125;2009-10-13;2011-10-13;24;1;2012-01-23
15126;2010-06-18;2011-06-18;12;0;NA
15127;2011-02-01;2011-08-01;6;0;NA
15128;2009-08-02;2011-08-02;24;0;NA
15129;2011-12-28;2014-06-28;30;0;NA
15130;2010-09-23;2012-09-23;24;0;NA
15131;2011-08-18;2013-08-18;24;0;NA
15132;2009-07-15;2011-07-15;24;0;NA
15133;2011-11-09;2012-11-09;12;0;NA
15134;2011-12-25;2013-06-25;18;0;NA
15135;2009-07-04;2012-07-04;36;0;NA
15136;2010-04-03;2011-10-03;18;0;NA
15137;2010-07-07;2012-01-07;18;0;NA
15138;2009-04-09;2010-04-09;12;0;NA
15139;2010-06-03;2013-06-03;36;0;NA
15140;2010-11-15;2012-11-15;24;0;NA
15141;2009-01-22;2011-07-22;30;0;NA
15142;2009-10-29;2012-10-29;36;0;NA
15143;2010-11-22;2012-11-22;24;0;NA
15144;2011-03-02;2013-03-02;24;0;NA
15145;2010-12-16;2012-06-16;18;0;NA
15146;2010-12-13;2012-12-13;24;0;NA
15147;2010-10-07;2012-04-07;18;0;NA
15148;2011-04-30;2012-04-30;12;0;NA
15149;2009-12-01;2011-12-01;24;0;NA
15150;2009-02-05;2010-08-05;18;0;NA
15151;2010-03-23;2011-03-23;12;0;NA
15152;2011-09-16;2013-09-16;24;0;NA
15153;2009-04-10;2011-04-10;24;0;NA
15154;2010-09-15;2012-09-15;24;0;NA
15155;2011-12-26;2012-06-26;6;0;NA
15156;2011-02-24;2014-02-24;36;0;NA
15157;2009-02-28;2012-02-28;36;0;NA
15158;2010-02-02;2012-02-02;24;0;NA
15159;2009-01-19;2010-07-19;18;0;NA
15160;2011-04-20;2012-10-20;18;0;NA
15161;2010-09-03;2011-09-03;12;0;NA
15162;2009-06-23;2010-06-23;12;0;NA
15163;2010-02-23;2013-02-23;36;0;NA
15164;2010-02-15;2010-08-15;6;0;NA
15165;2009-04-28;2012-04-28;36;0;NA
15166;2011-09-03;2013-09-03;24;0;NA
15167;2009-08-17;2011-02-17;18;0;NA
15168;2011-07-10;2013-07-10;24;0;NA
15169;2011-01-04;2012-07-04;18;0;NA
15170;2010-09-11;2012-03-11;18;0;NA
15171;2010-06-16;2012-12-16;30;1;2013-03-07
15172;2011-08-19;2013-02-19;18;0;NA
15173;2009-03-22;2010-09-22;18;0;NA
15174;2011-03-08;2012-09-08;18;0;NA
15175;2010-06-18;2011-12-18;18;0;NA
15176;2010-03-15;2010-09-15;6;0;NA
15177;2010-09-07;2011-03-07;6;0;NA
15178;2010-09-30;2012-09-30;24;0;NA
15179;2010-05-12;2012-05-12;24;0;NA
15180;2009-03-22;2010-03-22;12;0;NA
15181;2010-08-10;2012-08-10;24;0;NA
15182;2009-10-06;2010-10-06;12;0;NA
15183;2010-07-27;2012-07-27;24;0;NA
15184;2011-03-04;2012-09-04;18;0;NA
15185;2009-09-01;2011-03-01;18;0;NA
15186;2009-06-08;2009-12-08;6;0;NA
15187;2011-08-28;2013-02-28;18;0;NA
15188;2011-02-20;2013-02-20;24;0;NA
15189;2011-12-15;2013-06-15;18;0;NA
15190;2011-10-26;2013-10-26;24;0;NA
15191;2009-07-22;2011-01-22;18;0;NA
15192;2009-04-29;2011-10-29;30;0;NA
15193;2011-11-08;2013-11-08;24;0;NA
15194;2009-11-06;2010-11-06;12;0;NA
15195;2009-08-29;2010-02-28;6;0;NA
15196;2011-09-28;2012-09-28;12;1;2013-01-14
15197;2010-09-13;2011-09-13;12;0;NA
15198;2010-06-25;2013-06-25;36;0;NA
15199;2010-09-06;2012-03-06;18;0;NA
15200;2009-07-02;2010-07-02;12;0;NA
15201;2010-06-22;2013-06-22;36;0;NA
15202;2009-01-30;2011-01-30;24;0;NA
15203;2011-04-19;2012-04-19;12;0;NA
15204;2010-11-22;2013-11-22;36;0;NA
15205;2009-04-10;2010-04-10;12;0;NA
15206;2009-02-20;2011-02-20;24;0;NA
15207;2009-06-13;2009-12-13;6;0;NA
15208;2010-01-13;2011-01-13;12;0;NA
15209;2011-11-14;2012-11-14;12;0;NA
15210;2010-04-22;2011-10-22;18;0;NA
15211;2010-06-06;2012-06-06;24;0;NA
15212;2011-03-03;2013-03-03;24;0;NA
15213;2010-11-09;2012-11-09;24;0;NA
15214;2010-06-10;2012-06-10;24;0;NA
15215;2010-01-17;2012-01-17;24;0;NA
15216;2010-02-19;2012-08-19;30;0;NA
15217;2009-10-17;2010-10-17;12;0;NA
15218;2009-11-14;2011-11-14;24;0;NA
15219;2010-09-01;2011-03-01;6;0;NA
15220;2010-02-16;2012-02-16;24;0;NA
15221;2009-11-26;2011-05-26;18;0;NA
15222;2009-02-20;2010-08-20;18;1;2010-08-25
15223;2011-11-26;2012-11-26;12;0;NA
15224;2010-11-06;2013-11-06;36;0;NA
15225;2009-11-29;2011-11-29;24;0;NA
15226;2009-12-31;2011-12-31;24;0;NA
15227;2010-10-20;2013-04-20;30;0;NA
15228;2011-10-25;2012-10-25;12;0;NA
15229;2009-08-26;2011-08-26;24;0;NA
15230;2009-05-22;2011-05-22;24;1;2011-08-20
15231;2010-11-07;2011-11-07;12;0;NA
15232;2010-12-20;2012-12-20;24;0;NA
15233;2010-03-12;2012-03-12;24;0;NA
15234;2009-06-18;2010-12-18;18;0;NA
15235;2010-07-03;2013-01-03;30;0;NA
15236;2009-07-14;2011-07-14;24;0;NA
15237;2009-02-05;2011-02-05;24;0;NA
15238;2009-02-16;2010-08-16;18;0;NA
15239;2011-06-09;2013-06-09;24;0;NA
15240;2011-10-20;2012-10-20;12;0;NA
15241;2011-11-08;2012-11-08;12;0;NA
15242;2009-03-18;2012-03-18;36;0;NA
15243;2011-01-07;2014-01-07;36;0;NA
15244;2010-07-06;2012-07-06;24;0;NA
15245;2010-11-09;2011-05-09;6;0;NA
15246;2011-10-05;2013-10-05;24;0;NA
15247;2011-05-20;2012-11-20;18;0;NA
15248;2010-03-23;2010-09-23;6;0;NA
15249;2011-09-24;2014-03-24;30;0;NA
15250;2011-01-20;2013-01-20;24;0;NA
15251;2011-10-31;2013-04-30;18;0;NA
15252;2011-08-17;2012-08-17;12;0;NA
15253;2009-03-18;2010-03-18;12;0;NA
15254;2009-02-28;2012-02-28;36;0;NA
15255;2009-03-22;2010-03-22;12;0;NA
15256;2009-06-16;2010-12-16;18;0;NA
15257;2010-10-29;2013-04-29;30;0;NA
15258;2010-12-01;2012-12-01;24;0;NA
15259;2009-03-28;2011-03-28;24;0;NA
15260;2009-01-06;2012-01-06;36;0;NA
15261;2009-02-07;2011-08-07;30;0;NA
15262;2009-09-09;2010-09-09;12;0;NA
15263;2011-03-12;2014-03-12;36;0;NA
15264;2011-04-08;2012-10-08;18;0;NA
15265;2011-07-09;2014-07-09;36;0;NA
15266;2009-05-29;2010-05-29;12;0;NA
15267;2010-01-13;2012-01-13;24;0;NA
15268;2010-07-22;2012-07-22;24;0;NA
15269;2011-07-14;2012-07-14;12;1;2012-10-28
15270;2010-04-06;2013-04-06;36;0;NA
15271;2009-11-29;2012-11-29;36;0;NA
15272;2011-06-15;2013-06-15;24;0;NA
15273;2009-07-04;2010-07-04;12;0;NA
15274;2010-11-08;2012-11-08;24;0;NA
15275;2009-05-19;2012-05-19;36;0;NA
15276;2009-03-11;2011-03-11;24;0;NA
15277;2011-07-16;2014-01-16;30;0;NA
15278;2010-01-28;2012-01-28;24;0;NA
15279;2011-03-25;2012-09-25;18;0;NA
15280;2010-10-04;2012-04-04;18;0;NA
15281;2010-02-17;2011-02-17;12;0;NA
15282;2011-11-16;2013-11-16;24;0;NA
15283;2011-11-08;2012-11-08;12;0;NA
15284;2009-07-13;2010-07-13;12;0;NA
15285;2010-11-03;2012-11-03;24;0;NA
15286;2011-08-27;2013-08-27;24;0;NA
15287;2011-06-09;2013-06-09;24;0;NA
15288;2009-12-05;2010-12-05;12;0;NA
15289;2010-04-30;2011-04-30;12;0;NA
15290;2009-02-06;2011-02-06;24;0;NA
15291;2009-11-27;2011-11-27;24;0;NA
15292;2009-12-12;2011-12-12;24;0;NA
15293;2009-11-14;2012-05-14;30;0;NA
15294;2011-12-25;2012-06-25;6;0;NA
15295;2009-03-27;2010-03-27;12;0;NA
15296;2011-12-29;2012-12-29;12;0;NA
15297;2011-09-02;2012-09-02;12;0;NA
15298;2009-10-30;2011-10-30;24;0;NA
15299;2011-05-01;2013-05-01;24;0;NA
15300;2010-09-06;2012-03-06;18;0;NA
15301;2011-07-08;2013-07-08;24;0;NA
15302;2010-10-02;2011-10-02;12;0;NA
15303;2011-11-23;2013-05-23;18;0;NA
15304;2010-10-12;2013-10-12;36;0;NA
15305;2009-10-03;2011-04-03;18;0;NA
15306;2009-02-18;2010-08-18;18;0;NA
15307;2011-02-14;2012-02-14;12;0;NA
15308;2010-01-18;2010-07-18;6;1;2010-10-08
15309;2009-01-02;2011-01-02;24;0;NA
15310;2011-11-05;2013-05-05;18;0;NA
15311;2009-12-10;2012-12-10;36;0;NA
15312;2009-07-29;2010-07-29;12;0;NA
15313;2011-06-26;2013-06-26;24;0;NA
15314;2011-08-20;2012-08-20;12;0;NA
15315;2009-11-29;2011-05-29;18;0;NA
15316;2010-06-20;2011-06-20;12;0;NA
15317;2011-03-26;2013-09-26;30;0;NA
15318;2011-06-03;2012-12-03;18;0;NA
15319;2011-03-14;2013-03-14;24;0;NA
15320;2011-12-21;2013-12-21;24;0;NA
15321;2009-12-12;2011-12-12;24;0;NA
15322;2010-09-11;2012-03-11;18;0;NA
15323;2010-12-19;2012-12-19;24;0;NA
15324;2011-06-02;2013-12-02;30;0;NA
15325;2010-01-22;2011-01-22;12;0;NA
15326;2011-12-31;2014-12-31;36;0;NA
15327;2011-12-22;2013-06-22;18;0;NA
15328;2009-12-04;2011-06-04;18;0;NA
15329;2010-09-01;2012-09-01;24;0;NA
15330;2010-11-24;2012-11-24;24;0;NA
15331;2009-11-24;2011-05-24;18;0;NA
15332;2011-08-24;2013-08-24;24;0;NA
15333;2010-12-01;2012-12-01;24;0;NA
15334;2011-02-27;2013-02-27;24;0;NA
15335;2009-12-02;2011-06-02;18;0;NA
15336;2010-10-21;2011-10-21;12;0;NA
15337;2009-07-27;2011-07-27;24;0;NA
15338;2011-06-06;2014-06-06;36;0;NA
15339;2011-12-26;2012-12-26;12;0;NA
15340;2011-12-16;2013-12-16;24;0;NA
15341;2010-12-07;2012-12-07;24;0;NA
15342;2009-01-05;2011-01-05;24;0;NA
15343;2009-08-26;2010-02-26;6;0;NA
15344;2010-11-25;2012-05-25;18;0;NA
15345;2009-04-10;2011-04-10;24;0;NA
15346;2010-11-17;2011-11-17;12;0;NA
15347;2010-04-09;2012-10-09;30;0;NA
15348;2009-01-01;2011-07-01;30;0;NA
15349;2010-08-27;2011-08-27;12;0;NA
15350;2011-10-18;2013-04-18;18;0;NA
15351;2011-04-11;2012-04-11;12;0;NA
15352;2010-07-02;2013-07-02;36;0;NA
15353;2011-09-19;2014-09-19;36;0;NA
15354;2011-08-26;2013-02-26;18;0;NA
15355;2009-10-10;2011-10-10;24;0;NA
15356;2009-03-31;2010-09-30;18;0;NA
15357;2010-09-14;2011-09-14;12;0;NA
15358;2009-06-09;2010-06-09;12;0;NA
15359;2011-12-30;2013-12-30;24;0;NA
15360;2010-02-17;2013-02-17;36;0;NA
15361;2011-01-28;2011-07-28;6;0;NA
15362;2009-05-28;2011-05-28;24;0;NA
15363;2011-04-06;2012-04-06;12;0;NA
15364;2009-12-01;2011-12-01;24;0;NA
15365;2010-06-14;2012-06-14;24;0;NA
15366;2010-05-21;2011-11-21;18;0;NA
15367;2010-07-30;2013-01-30;30;0;NA
15368;2009-02-15;2010-08-15;18;0;NA
15369;2011-01-19;2012-01-19;12;0;NA
15370;2010-12-18;2012-06-18;18;0;NA
15371;2010-02-20;2013-02-20;36;0;NA
15372;2009-01-19;2010-07-19;18;0;NA
15373;2009-05-05;2010-05-05;12;1;2010-08-06
15374;2009-01-27;2011-01-27;24;0;NA
15375;2011-06-27;2013-06-27;24;0;NA
15376;2009-09-03;2012-09-03;36;0;NA
15377;2010-05-08;2010-11-08;6;0;NA
15378;2009-01-01;2012-01-01;36;0;NA
15379;2009-04-04;2011-10-04;30;0;NA
15380;2009-10-30;2010-10-30;12;0;NA
15381;2011-06-13;2013-06-13;24;0;NA
15382;2009-09-06;2010-09-06;12;0;NA
15383;2011-02-22;2011-08-22;6;0;NA
15384;2009-07-02;2011-07-02;24;0;NA
15385;2010-02-13;2011-02-13;12;0;NA
15386;2010-10-02;2012-10-02;24;0;NA
15387;2011-04-15;2012-04-15;12;0;NA
15388;2009-09-03;2012-09-03;36;0;NA
15389;2009-09-12;2010-09-12;12;0;NA
15390;2009-02-22;2011-02-22;24;0;NA
15391;2009-02-06;2012-02-06;36;1;2012-02-13
15392;2009-10-16;2011-04-16;18;0;NA
15393;2009-05-12;2009-11-12;6;0;NA
15394;2011-08-24;2013-08-24;24;0;NA
15395;2011-01-01;2013-01-01;24;0;NA
15396;2011-03-24;2012-03-24;12;0;NA
15397;2011-05-08;2014-05-08;36;0;NA
15398;2011-04-04;2013-10-04;30;0;NA
15399;2010-08-10;2012-08-10;24;0;NA
15400;2009-03-14;2011-03-14;24;0;NA
15401;2009-08-27;2012-02-27;30;0;NA
15402;2009-03-30;2012-03-30;36;0;NA
15403;2010-05-22;2011-11-22;18;0;NA
15404;2010-03-24;2011-03-24;12;0;NA
15405;2009-08-14;2011-02-14;18;0;NA
15406;2011-03-07;2014-03-07;36;0;NA
15407;2011-06-19;2011-12-19;6;0;NA
15408;2009-03-24;2011-09-24;30;0;NA
15409;2011-04-14;2012-04-14;12;0;NA
15410;2011-06-18;2012-06-18;12;0;NA
15411;2009-07-05;2010-07-05;12;0;NA
15412;2009-10-17;2011-10-17;24;0;NA
15413;2010-04-25;2011-04-25;12;0;NA
15414;2010-06-13;2013-06-13;36;0;NA
15415;2010-03-12;2011-09-12;18;1;2011-12-19
15416;2009-06-26;2011-06-26;24;0;NA
15417;2011-11-29;2013-11-29;24;0;NA
15418;2010-04-21;2011-04-21;12;0;NA
15419;2009-03-27;2012-03-27;36;0;NA
15420;2010-12-31;2011-12-31;12;0;NA
15421;2010-10-29;2012-10-29;24;0;NA
15422;2009-08-22;2011-08-22;24;0;NA
15423;2011-12-12;2014-12-12;36;0;NA
15424;2010-08-15;2011-02-15;6;0;NA
15425;2009-03-11;2011-03-11;24;0;NA
15426;2009-07-26;2010-07-26;12;0;NA
15427;2011-12-29;2014-12-29;36;0;NA
15428;2009-12-06;2011-06-06;18;0;NA
15429;2010-05-29;2011-11-29;18;0;NA
15430;2011-11-27;2012-11-27;12;0;NA
15431;2011-08-09;2012-02-09;6;0;NA
15432;2009-11-11;2010-11-11;12;0;NA
15433;2010-08-26;2012-02-26;18;0;NA
15434;2010-10-15;2013-10-15;36;0;NA
15435;2009-07-01;2011-01-01;18;0;NA
15436;2010-09-24;2012-03-24;18;0;NA
15437;2011-07-18;2012-07-18;12;0;NA
15438;2011-07-19;2013-07-19;24;0;NA
15439;2011-05-17;2013-05-17;24;0;NA
15440;2009-11-15;2010-11-15;12;1;2010-11-25
15441;2009-01-21;2011-07-21;30;0;NA
15442;2011-04-27;2013-04-27;24;0;NA
15443;2010-05-06;2011-11-06;18;0;NA
15444;2011-06-15;2014-06-15;36;0;NA
15445;2009-02-06;2010-08-06;18;0;NA
15446;2011-05-05;2012-05-05;12;0;NA
15447;2011-09-01;2012-03-01;6;1;2012-04-17
15448;2010-01-07;2011-01-07;12;0;NA
15449;2010-06-17;2012-06-17;24;0;NA
15450;2009-10-27;2011-04-27;18;0;NA
15451;2010-12-28;2012-12-28;24;0;NA
15452;2010-12-16;2013-06-16;30;0;NA
15453;2011-07-11;2013-01-11;18;0;NA
15454;2011-11-15;2013-11-15;24;0;NA
15455;2010-08-03;2012-08-03;24;0;NA
15456;2009-04-19;2011-04-19;24;0;NA
15457;2009-10-29;2010-10-29;12;0;NA
15458;2010-01-02;2013-01-02;36;0;NA
15459;2009-07-14;2011-07-14;24;0;NA
15460;2009-07-20;2010-07-20;12;0;NA
15461;2011-02-17;2013-08-17;30;0;NA
15462;2009-09-07;2011-03-07;18;0;NA
15463;2009-11-01;2012-11-01;36;0;NA
15464;2010-10-18;2012-04-18;18;0;NA
15465;2010-04-23;2011-04-23;12;0;NA
15466;2011-03-15;2012-03-15;12;0;NA
15467;2009-07-05;2012-07-05;36;0;NA
15468;2009-05-28;2011-05-28;24;0;NA
15469;2011-02-03;2011-08-03;6;0;NA
15470;2009-09-11;2011-09-11;24;0;NA
15471;2011-04-22;2012-10-22;18;0;NA
15472;2011-11-18;2013-05-18;18;0;NA
15473;2011-05-20;2012-05-20;12;0;NA
15474;2011-08-10;2014-02-10;30;0;NA
15475;2010-01-03;2012-01-03;24;0;NA
15476;2011-09-17;2013-03-17;18;0;NA
15477;2009-11-02;2010-05-02;6;0;NA
15478;2009-07-18;2011-07-18;24;0;NA
15479;2011-12-23;2013-12-23;24;0;NA
15480;2009-11-17;2010-11-17;12;0;NA
15481;2011-07-14;2013-07-14;24;0;NA
15482;2010-10-29;2011-04-29;6;0;NA
15483;2010-11-13;2011-11-13;12;0;NA
15484;2010-01-21;2012-01-21;24;0;NA
15485;2011-04-22;2013-04-22;24;0;NA
15486;2011-12-11;2012-12-11;12;0;NA
15487;2010-06-25;2013-06-25;36;1;2013-09-10
15488;2011-12-05;2014-12-05;36;0;NA
15489;2010-06-14;2011-06-14;12;0;NA
15490;2009-09-29;2011-09-29;24;0;NA
15491;2011-10-17;2013-10-17;24;0;NA
15492;2009-04-01;2012-04-01;36;0;NA
15493;2009-02-02;2010-08-02;18;0;NA
